row_id,condition_group,oof_fold,oof_model_id,strict_oof_lineage_pass
附件一（训练集）.xlsx|材料1|1023,材料1|90|正弦波|53|-10,3,q4-ridge-fold-3,True
附件一（训练集）.xlsx|材料1|740,材料1|70|正弦波|53|-19,2,q4-ridge-fold-2,True
附件一（训练集）.xlsx|材料3|2319,材料3|50|三角波|55|-11,4,q4-ridge-fold-4,True
附件一（训练集）.xlsx|材料4|2622,材料4|90|三角波|52|-15,4,q4-ridge-fold-4,True
附件一（训练集）.xlsx|材料1|400,材料1|50|正弦波|50|-7,3,q4-ridge-fold-3,True
附件一（训练集）.xlsx|材料3|1060,材料3|25|三角波|56|-19,4,q4-ridge-fold-4,True
附件一（训练集）.xlsx|材料3|486,材料3|25|正弦波|49|-8,4,q4-ridge-fold-4,True
附件一（训练集）.xlsx|材料4|1171,材料4|50|三角波|47|-9,3,q4-ridge-fold-3,True
附件一（训练集）.xlsx|材料1|2929,材料1|70|梯形波|48|-7,0,q4-ridge-fold-0,True
附件一（训练集）.xlsx|材料2|938,材料2|25|正弦波|52|-12,1,q4-ridge-fold-1,True
附件一（训练集）.xlsx|材料1|965,材料1|90|正弦波|52|-14,2,q4-ridge-fold-2,True
附件一（训练集）.xlsx|材料2|2565,材料2|70|梯形波|52|-17,4,q4-ridge-fold-4,True
附件一（训练集）.xlsx|材料4|276,材料4|50|正弦波|50|-17,2,q4-ridge-fold-2,True
附件一（训练集）.xlsx|材料3|3076,材料3|90|梯形波|54|-11,0,q4-ridge-fold-0,True
附件一（训练集）.xlsx|材料3|1756,材料3|90|三角波|52|-14,2,q4-ridge-fold-2,True
附件一（训练集）.xlsx|材料3|2815,材料3|70|梯形波|49|-9,2,q4-ridge-fold-2,True
附件一（训练集）.xlsx|材料1|1827,材料1|70|三角波|53|-16,1,q4-ridge-fold-1,True
附件一（训练集）.xlsx|材料1|1531,材料1|50|三角波|54|-15,3,q4-ridge-fold-3,True
附件一（训练集）.xlsx|材料3|1627,材料3|70|三角波|49|-14,4,q4-ridge-fold-4,True
附件一（训练集）.xlsx|材料1|2668,材料1|50|梯形波|48|-14,1,q4-ridge-fold-1,True
附件一（训练集）.xlsx|材料2|675,材料2|50|正弦波|55|-17,2,q4-ridge-fold-2,True
附件一（训练集）.xlsx|材料1|3106,材料1|70|梯形波|54|-20,2,q4-ridge-fold-2,True
附件一（训练集）.xlsx|材料3|674,材料3|70|正弦波|49|-8,1,q4-ridge-fold-1,True
附件一（训练集）.xlsx|材料2|85,材料2|25|正弦波|55|-18,4,q4-ridge-fold-4,True
附件一（训练集）.xlsx|材料2|2246,材料2|25|梯形波|54|-13,3,q4-ridge-fold-3,True
附件一（训练集）.xlsx|材料4|353,材料4|50|正弦波|53|-20,0,q4-ridge-fold-0,True
附件一（训练集）.xlsx|材料1|2191,材料1|90|三角波|55|-17,4,q4-ridge-fold-4,True
附件一（训练集）.xlsx|材料4|545,材料4|70|正弦波|52|-16,2,q4-ridge-fold-2,True
附件一（训练集）.xlsx|材料1|1504,材料1|50|三角波|52|-9,4,q4-ridge-fold-4,True
附件一（训练集）.xlsx|材料2|868,材料2|90|正弦波|55|-16,2,q4-ridge-fold-2,True
附件一（训练集）.xlsx|材料4|1226,材料4|50|三角波|51|-15,3,q4-ridge-fold-3,True
附件一（训练集）.xlsx|材料4|2244,材料4|50|三角波|55|-10,3,q4-ridge-fold-3,True
附件一（训练集）.xlsx|材料2|954,材料2|70|正弦波|49|-9,1,q4-ridge-fold-1,True
附件一（训练集）.xlsx|材料1|407,材料1|50|正弦波|50|-15,0,q4-ridge-fold-0,True
附件一（训练集）.xlsx|材料1|1154,材料1|25|三角波|52|-11,2,q4-ridge-fold-2,True
附件一（训练集）.xlsx|材料4|2028,材料4|25|三角波|48|-13,0,q4-ridge-fold-0,True
附件一（训练集）.xlsx|材料1|958,材料1|90|正弦波|52|-19,4,q4-ridge-fold-4,True
附件一（训练集）.xlsx|材料1|3087,材料1|70|梯形波|54|-20,2,q4-ridge-fold-2,True
附件一（训练集）.xlsx|材料2|820,材料2|90|正弦波|52|-9,2,q4-ridge-fold-2,True
附件一（训练集）.xlsx|材料3|3191,材料3|90|梯形波|56|-15,1,q4-ridge-fold-1,True
附件一（训练集）.xlsx|材料2|1003,材料2|70|正弦波|46|-14,4,q4-ridge-fold-4,True
附件一（训练集）.xlsx|材料3|2824,材料3|70|梯形波|51|-9,4,q4-ridge-fold-4,True
附件一（训练集）.xlsx|材料3|3000,材料3|90|梯形波|55|-11,0,q4-ridge-fold-0,True
附件一（训练集）.xlsx|材料4|504,材料4|70|正弦波|50|-16,3,q4-ridge-fold-3,True
附件一（训练集）.xlsx|材料1|2314,材料1|90|三角波|50|-15,2,q4-ridge-fold-2,True
附件一（训练集）.xlsx|材料2|2406,材料2|50|梯形波|55|-17,2,q4-ridge-fold-2,True
附件一（训练集）.xlsx|材料3|3118,材料3|90|梯形波|48|-7,3,q4-ridge-fold-3,True
附件一（训练集）.xlsx|材料1|227,材料1|25|正弦波|53|-19,0,q4-ridge-fold-0,True
附件一（训练集）.xlsx|材料4|777,材料4|90|正弦波|52|-15,3,q4-ridge-fold-3,True
附件一（训练集）.xlsx|材料4|253,材料4|50|正弦波|49|-13,0,q4-ridge-fold-0,True
附件一（训练集）.xlsx|材料2|2284,材料2|50|三角波|55|-12,2,q4-ridge-fold-2,True
附件一（训练集）.xlsx|材料3|2859,材料3|70|梯形波|55|-19,1,q4-ridge-fold-1,True
附件一（训练集）.xlsx|材料3|1509,材料3|70|三角波|50|-15,0,q4-ridge-fold-0,True
附件一（训练集）.xlsx|材料3|3026,材料3|90|梯形波|49|-11,4,q4-ridge-fold-4,True
附件一（训练集）.xlsx|材料2|534,材料2|25|正弦波|49|-16,0,q4-ridge-fold-0,True
附件一（训练集）.xlsx|材料3|1308,材料3|50|三角波|55|-19,1,q4-ridge-fold-1,True
附件一（训练集）.xlsx|材料2|1641,材料2|70|三角波|50|-8,1,q4-ridge-fold-1,True
附件一（训练集）.xlsx|材料1|1639,材料1|50|三角波|48|-12,0,q4-ridge-fold-0,True
附件一（训练集）.xlsx|材料3|2206,材料3|25|梯形波|49|-7,0,q4-ridge-fold-0,True
附件一（训练集）.xlsx|材料1|2569,材料1|25|梯形波|54|-16,4,q4-ridge-fold-4,True
附件一（训练集）.xlsx|材料2|1527,材料2|50|三角波|49|-7,4,q4-ridge-fold-4,True
附件一（训练集）.xlsx|材料1|1840,材料1|70|三角波|54|-20,3,q4-ridge-fold-3,True
附件一（训练集）.xlsx|材料3|2631,材料3|70|梯形波|48|-12,3,q4-ridge-fold-3,True
附件一（训练集）.xlsx|材料4|1478,材料4|70|三角波|52|-18,4,q4-ridge-fold-4,True
附件一（训练集）.xlsx|材料1|3092,材料1|70|梯形波|54|-17,2,q4-ridge-fold-2,True
附件一（训练集）.xlsx|材料3|2391,材料3|50|梯形波|55|-10,2,q4-ridge-fold-2,True
附件一（训练集）.xlsx|材料1|236,材料1|25|正弦波|53|-13,2,q4-ridge-fold-2,True
附件一（训练集）.xlsx|材料3|2002,材料3|25|三角波|55|-20,1,q4-ridge-fold-1,True
附件一（训练集）.xlsx|材料1|1413,材料1|50|三角波|50|-15,0,q4-ridge-fold-0,True
附件一（训练集）.xlsx|材料1|2683,材料1|50|梯形波|49|-10,0,q4-ridge-fold-0,True
附件一（训练集）.xlsx|材料2|976,材料2|25|正弦波|52|-11,1,q4-ridge-fold-1,True
附件一（训练集）.xlsx|材料2|2781,材料2|90|梯形波|48|-16,3,q4-ridge-fold-3,True
附件一（训练集）.xlsx|材料1|2428,材料1|25|梯形波|49|-7,4,q4-ridge-fold-4,True
附件一（训练集）.xlsx|材料2|2833,材料2|90|梯形波|55|-13,1,q4-ridge-fold-1,True
附件一（训练集）.xlsx|材料4|494,材料4|70|正弦波|50|-14,4,q4-ridge-fold-4,True
附件一（训练集）.xlsx|材料1|425,材料1|50|正弦波|51|-15,3,q4-ridge-fold-3,True
附件一（训练集）.xlsx|材料3|1013,材料3|25|三角波|48|-14,1,q4-ridge-fold-1,True
附件一（训练集）.xlsx|材料2|815,材料2|90|正弦波|52|-15,1,q4-ridge-fold-1,True
附件一（训练集）.xlsx|材料3|2931,材料3|90|梯形波|48|-10,1,q4-ridge-fold-1,True
附件一（训练集）.xlsx|材料3|523,材料3|25|正弦波|50|-11,3,q4-ridge-fold-3,True
附件一（训练集）.xlsx|材料1|1510,材料1|50|三角波|53|-17,3,q4-ridge-fold-3,True
附件一（训练集）.xlsx|材料2|1868,材料2|90|三角波|50|-7,1,q4-ridge-fold-1,True
附件一（训练集）.xlsx|材料1|2149,材料1|90|三角波|53|-14,2,q4-ridge-fold-2,True
附件一（训练集）.xlsx|材料1|1292,材料1|25|三角波|55|-14,3,q4-ridge-fold-3,True
附件一（训练集）.xlsx|材料1|2047,材料1|90|三角波|51|-13,1,q4-ridge-fold-1,True
附件一（训练集）.xlsx|材料3|514,材料3|25|正弦波|49|-14,2,q4-ridge-fold-2,True
附件一（训练集）.xlsx|材料1|2976,材料1|70|梯形波|50|-14,4,q4-ridge-fold-4,True
附件一（训练集）.xlsx|材料4|2559,材料4|70|梯形波|51|-13,1,q4-ridge-fold-1,True
附件一（训练集）.xlsx|材料3|2000,材料3|90|三角波|56|-15,4,q4-ridge-fold-4,True
附件一（训练集）.xlsx|材料3|681,材料3|70|正弦波|49|-12,0,q4-ridge-fold-0,True
附件一（训练集）.xlsx|材料2|2347,材料2|50|梯形波|55|-10,3,q4-ridge-fold-3,True
附件一（训练集）.xlsx|材料4|224,材料4|50|正弦波|48|-18,3,q4-ridge-fold-3,True
附件一（训练集）.xlsx|材料1|997,材料1|90|正弦波|52|-18,0,q4-ridge-fold-0,True
附件一（训练集）.xlsx|材料1|1251,材料1|25|三角波|55|-18,1,q4-ridge-fold-1,True
附件一（训练集）.xlsx|材料1|1670,材料1|50|三角波|49|-11,2,q4-ridge-fold-2,True
附件一（训练集）.xlsx|材料2|1061,材料2|25|正弦波|52|-15,3,q4-ridge-fold-3,True
附件一（训练集）.xlsx|材料2|2728,材料2|70|梯形波|54|-12,3,q4-ridge-fold-3,True
附件一（训练集）.xlsx|材料2|1498,材料2|50|三角波|55|-15,1,q4-ridge-fold-1,True
附件一（训练集）.xlsx|材料1|2305,材料1|90|三角波|49|-10,3,q4-ridge-fold-3,True
附件一（训练集）.xlsx|材料3|1357,材料3|50|三角波|54|-15,0,q4-ridge-fold-0,True
附件一（训练集）.xlsx|材料1|2120,材料1|90|三角波|52|-18,2,q4-ridge-fold-2,True
附件一（训练集）.xlsx|材料3|1136,材料3|25|三角波|56|-13,3,q4-ridge-fold-3,True
附件一（训练集）.xlsx|材料4|2445,材料4|70|三角波|55|-10,3,q4-ridge-fold-3,True
附件一（训练集）.xlsx|材料3|1600,材料3|70|三角波|54|-10,2,q4-ridge-fold-2,True
附件一（训练集）.xlsx|材料1|3316,材料1|90|梯形波|52|-10,1,q4-ridge-fold-1,True
附件一（训练集）.xlsx|材料3|328,材料3|50|正弦波|46|-11,0,q4-ridge-fold-0,True
附件一（训练集）.xlsx|材料2|75,材料2|25|正弦波|55|-20,3,q4-ridge-fold-3,True
附件一（训练集）.xlsx|材料2|724,材料2|70|正弦波|50|-12,2,q4-ridge-fold-2,True
附件一（训练集）.xlsx|材料2|1718,材料2|70|三角波|52|-13,3,q4-ridge-fold-3,True
附件一（训练集）.xlsx|材料3|1874,材料3|90|三角波|56|-12,3,q4-ridge-fold-3,True
附件一（训练集）.xlsx|材料3|448,材料3|25|正弦波|49|-14,2,q4-ridge-fold-2,True
附件一（训练集）.xlsx|材料4|2118,材料4|25|梯形波|47|-6,2,q4-ridge-fold-2,True
附件一（训练集）.xlsx|材料1|280,材料1|50|正弦波|46|-11,0,q4-ridge-fold-0,True
附件一（训练集）.xlsx|材料4|91,材料4|25|正弦波|50|-13,4,q4-ridge-fold-4,True
附件一（训练集）.xlsx|材料2|1042,材料2|25|正弦波|49|-12,1,q4-ridge-fold-1,True
附件一（训练集）.xlsx|材料4|722,材料4|90|正弦波|50|-13,4,q4-ridge-fold-4,True
附件一（训练集）.xlsx|材料4|1612,材料4|70|三角波|48|-6,2,q4-ridge-fold-2,True
附件一（训练集）.xlsx|材料4|2240,材料4|50|三角波|55|-14,2,q4-ridge-fold-2,True
附件一（训练集）.xlsx|材料3|790,材料3|90|正弦波|55|-14,0,q4-ridge-fold-0,True
附件一（训练集）.xlsx|材料2|2493,材料2|50|梯形波|55|-14,0,q4-ridge-fold-0,True
附件一（训练集）.xlsx|材料3|2733,材料3|70|梯形波|51|-9,4,q4-ridge-fold-4,True
附件一（训练集）.xlsx|材料3|2916,材料3|90|三角波|55|-17,0,q4-ridge-fold-0,True
附件一（训练集）.xlsx|材料3|1068,材料3|25|三角波|49|-11,1,q4-ridge-fold-1,True
附件一（训练集）.xlsx|材料1|2828,材料1|50|梯形波|53|-8,1,q4-ridge-fold-1,True
附件一（训练集）.xlsx|材料4|2205,材料4|50|三角波|55|-17,2,q4-ridge-fold-2,True
附件一（训练集）.xlsx|材料4|879,材料4|25|正弦波|52|-19,0,q4-ridge-fold-0,True
附件一（训练集）.xlsx|材料3|737,材料3|90|正弦波|47|-14,1,q4-ridge-fold-1,True
附件一（训练集）.xlsx|材料3|1216,材料3|25|三角波|48|-6,0,q4-ridge-fold-0,True
附件一（训练集）.xlsx|材料2|2195,材料2|25|梯形波|56|-13,0,q4-ridge-fold-0,True
附件一（训练集）.xlsx|材料1|2219,材料1|90|三角波|55|-17,4,q4-ridge-fold-4,True
附件一（训练集）.xlsx|材料1|2713,材料1|50|梯形波|50|-10,1,q4-ridge-fold-1,True
附件一（训练集）.xlsx|材料4|1099,材料4|25|三角波|48|-11,1,q4-ridge-fold-1,True
附件一（训练集）.xlsx|材料1|472,材料1|50|正弦波|52|-19,2,q4-ridge-fold-2,True
附件一（训练集）.xlsx|材料1|401,材料1|50|正弦波|50|-6,3,q4-ridge-fold-3,True
附件一（训练集）.xlsx|材料1|2803,材料1|50|梯形波|52|-14,4,q4-ridge-fold-4,True
附件一（训练集）.xlsx|材料3|1670,材料3|70|三角波|55|-10,4,q4-ridge-fold-4,True
附件一（训练集）.xlsx|材料1|1204,材料1|25|三角波|53|-17,2,q4-ridge-fold-2,True
附件一（训练集）.xlsx|材料3|1783,材料3|90|三角波|55|-17,0,q4-ridge-fold-0,True
附件一（训练集）.xlsx|材料4|2366,材料4|50|梯形波|51|-15,4,q4-ridge-fold-4,True
附件一（训练集）.xlsx|材料3|1146,材料3|25|三角波|49|-9,3,q4-ridge-fold-3,True
附件一（训练集）.xlsx|材料2|578,材料2|25|正弦波|55|-20,3,q4-ridge-fold-3,True
附件一（训练集）.xlsx|材料3|3135,材料3|90|梯形波|51|-11,4,q4-ridge-fold-4,True
附件一（训练集）.xlsx|材料4|1534,材料4|70|三角波|54|-19,2,q4-ridge-fold-2,True
附件一（训练集）.xlsx|材料4|41,材料4|25|正弦波|49|-15,4,q4-ridge-fold-4,True
附件一（训练集）.xlsx|材料2|2090,材料2|25|梯形波|51|-7,0,q4-ridge-fold-0,True
附件一（训练集）.xlsx|材料1|2473,材料1|25|梯形波|51|-7,4,q4-ridge-fold-4,True
附件一（训练集）.xlsx|材料1|493,材料1|50|正弦波|53|-14,1,q4-ridge-fold-1,True
附件一（训练集）.xlsx|材料4|206,材料4|50|正弦波|47|-14,0,q4-ridge-fold-0,True
附件一（训练集）.xlsx|材料3|3088,材料3|90|梯形波|55|-21,0,q4-ridge-fold-0,True
附件一（训练集）.xlsx|材料2|2449,材料2|50|梯形波|51|-13,0,q4-ridge-fold-0,True
附件一（训练集）.xlsx|材料2|2938,材料2|90|梯形波|49|-10,2,q4-ridge-fold-2,True
附件一（训练集）.xlsx|材料4|227,材料4|50|正弦波|48|-17,2,q4-ridge-fold-2,True
附件一（训练集）.xlsx|材料3|2396,材料3|50|梯形波|55|-17,4,q4-ridge-fold-4,True
附件一（训练集）.xlsx|材料2|2906,材料2|90|梯形波|55|-12,0,q4-ridge-fold-0,True
附件一（训练集）.xlsx|材料1|1737,材料1|70|三角波|50|-10,0,q4-ridge-fold-0,True
附件一（训练集）.xlsx|材料2|1144,材料2|25|三角波|56|-21,2,q4-ridge-fold-2,True
附件一（训练集）.xlsx|材料4|523,材料4|70|正弦波|51|-12,2,q4-ridge-fold-2,True
附件一（训练集）.xlsx|材料3|2437,材料3|50|梯形波|52|-14,2,q4-ridge-fold-2,True
附件一（训练集）.xlsx|材料3|105,材料3|50|正弦波|47|-7,0,q4-ridge-fold-0,True
附件一（训练集）.xlsx|材料3|348,材料3|50|正弦波|55|-16,0,q4-ridge-fold-0,True
附件一（训练集）.xlsx|材料1|2088,材料1|90|三角波|52|-14,1,q4-ridge-fold-1,True
附件一（训练集）.xlsx|材料3|2867,材料3|70|梯形波|55|-11,1,q4-ridge-fold-1,True
附件一（训练集）.xlsx|材料1|53,材料1|25|正弦波|48|-17,3,q4-ridge-fold-3,True
附件一（训练集）.xlsx|材料1|188,材料1|25|正弦波|52|-10,4,q4-ridge-fold-4,True
附件一（训练集）.xlsx|材料1|2880,材料1|70|三角波|55|-9,1,q4-ridge-fold-1,True
附件一（训练集）.xlsx|材料1|2390,材料1|25|梯形波|47|-8,2,q4-ridge-fold-2,True
附件一（训练集）.xlsx|材料2|2368,材料2|50|梯形波|49|-12,4,q4-ridge-fold-4,True
附件一（训练集）.xlsx|材料1|416,材料1|50|正弦波|50|-8,2,q4-ridge-fold-2,True
附件一（训练集）.xlsx|材料4|1685,材料4|90|三角波|48|-17,1,q4-ridge-fold-1,True
附件一（训练集）.xlsx|材料2|2363,材料2|50|梯形波|48|-10,4,q4-ridge-fold-4,True
附件一（训练集）.xlsx|材料2|424,材料2|25|正弦波|52|-18,0,q4-ridge-fold-0,True
附件一（训练集）.xlsx|材料3|1695,材料3|70|三角波|49|-8,0,q4-ridge-fold-0,True
附件一（训练集）.xlsx|材料1|1034,材料1|90|正弦波|53|-13,2,q4-ridge-fold-2,True
附件一（训练集）.xlsx|材料2|802,材料2|90|正弦波|50|-18,2,q4-ridge-fold-2,True
附件一（训练集）.xlsx|材料4|2749,材料4|90|梯形波|51|-16,2,q4-ridge-fold-2,True
附件一（训练集）.xlsx|材料3|275,材料3|90|正弦波|49|-15,0,q4-ridge-fold-0,True
附件一（训练集）.xlsx|材料1|2749,材料1|50|梯形波|51|-7,3,q4-ridge-fold-3,True
附件一（训练集）.xlsx|材料1|2780,材料1|50|梯形波|52|-14,4,q4-ridge-fold-4,True
附件一（训练集）.xlsx|材料1|929,材料1|90|正弦波|50|-16,4,q4-ridge-fold-4,True
附件一（训练集）.xlsx|材料3|1709,材料3|70|三角波|50|-6,4,q4-ridge-fold-4,True
附件一（训练集）.xlsx|材料3|559,材料3|25|正弦波|55|-18,1,q4-ridge-fold-1,True
附件一（训练集）.xlsx|材料1|1435,材料1|50|三角波|51|-13,3,q4-ridge-fold-3,True
附件一（训练集）.xlsx|材料3|877,材料3|50|正弦波|55|-13,0,q4-ridge-fold-0,True
附件一（训练集）.xlsx|材料1|527,材料1|50|正弦波|54|-13,4,q4-ridge-fold-4,True
附件一（训练集）.xlsx|材料3|1501,材料3|50|三角波|55|-12,3,q4-ridge-fold-3,True
附件一（训练集）.xlsx|材料1|2614,材料1|50|三角波|55|-8,3,q4-ridge-fold-3,True
附件一（训练集）.xlsx|材料1|386,材料1|50|正弦波|50|-17,1,q4-ridge-fold-1,True
附件一（训练集）.xlsx|材料2|2515,材料2|70|三角波|55|-17,4,q4-ridge-fold-4,True
附件一（训练集）.xlsx|材料1|999,材料1|90|正弦波|52|-17,4,q4-ridge-fold-4,True
附件一（训练集）.xlsx|材料2|2476,材料2|50|梯形波|54|-16,2,q4-ridge-fold-2,True
附件一（训练集）.xlsx|材料3|1135,材料3|25|三角波|56|-15,0,q4-ridge-fold-0,True
附件一（训练集）.xlsx|材料3|258,材料3|90|正弦波|47|-12,3,q4-ridge-fold-3,True
附件一（训练集）.xlsx|材料1|3116,材料1|70|梯形波|54|-14,4,q4-ridge-fold-4,True
附件一（训练集）.xlsx|材料1|1560,材料1|50|三角波|55|-20,1,q4-ridge-fold-1,True
附件一（训练集）.xlsx|材料4|2524,材料4|70|梯形波|49|-12,2,q4-ridge-fold-2,True
附件一（训练集）.xlsx|材料2|209,材料2|70|正弦波|49|-11,4,q4-ridge-fold-4,True
附件一（训练集）.xlsx|材料1|1932,材料1|70|三角波|47|-11,2,q4-ridge-fold-2,True
附件一（训练集）.xlsx|材料3|1088,材料3|25|三角波|52|-16,1,q4-ridge-fold-1,True
附件一（训练集）.xlsx|材料3|1931,材料3|90|三角波|55|-18,4,q4-ridge-fold-4,True
附件一（训练集）.xlsx|材料1|1919,材料1|70|三角波|56|-18,2,q4-ridge-fold-2,True
附件一（训练集）.xlsx|材料1|2731,材料1|50|梯形波|51|-9,2,q4-ridge-fold-2,True
附件一（训练集）.xlsx|材料1|2134,材料1|90|三角波|52|-10,3,q4-ridge-fold-3,True
附件一（训练集）.xlsx|材料2|2152,材料2|25|梯形波|52|-14,0,q4-ridge-fold-0,True
附件一（训练集）.xlsx|材料4|1651,材料4|70|三角波|49|-13,0,q4-ridge-fold-0,True
附件一（训练集）.xlsx|材料2|2172,材料2|25|梯形波|54|-8,2,q4-ridge-fold-2,True
附件一（训练集）.xlsx|材料1|1145,材料1|25|三角波|52|-17,2,q4-ridge-fold-2,True
附件一（训练集）.xlsx|材料2|147,材料2|50|正弦波|52|-19,3,q4-ridge-fold-3,True
附件一（训练集）.xlsx|材料3|1810,材料3|90|三角波|49|-14,0,q4-ridge-fold-0,True
附件一（训练集）.xlsx|材料3|1826,材料3|90|三角波|52|-17,3,q4-ridge-fold-3,True
附件一（训练集）.xlsx|材料4|1283,材料4|50|三角波|54|-19,0,q4-ridge-fold-0,True
附件一（训练集）.xlsx|材料3|2697,材料3|70|梯形波|46|-12,2,q4-ridge-fold-2,True
附件一（训练集）.xlsx|材料4|1359,材料4|50|三角波|49|-10,0,q4-ridge-fold-0,True
附件一（训练集）.xlsx|材料3|1481,材料3|50|三角波|52|-6,2,q4-ridge-fold-2,True
附件一（训练集）.xlsx|材料3|162,材料3|50|正弦波|55|-20,3,q4-ridge-fold-3,True
附件一（训练集）.xlsx|材料4|949,材料4|25|三角波|51|-15,1,q4-ridge-fold-1,True
附件一（训练集）.xlsx|材料2|2863,材料2|90|梯形波|51|-16,3,q4-ridge-fold-3,True
附件一（训练集）.xlsx|材料3|34,材料3|25|正弦波|50|-19,3,q4-ridge-fold-3,True
附件一（训练集）.xlsx|材料4|726,材料4|90|正弦波|50|-10,0,q4-ridge-fold-0,True
附件一（训练集）.xlsx|材料4|2447,材料4|70|三角波|55|-20,1,q4-ridge-fold-1,True
附件一（训练集）.xlsx|材料3|2489,材料3|50|梯形波|56|-19,2,q4-ridge-fold-2,True
附件一（训练集）.xlsx|材料1|2028,材料1|90|三角波|48|-11,3,q4-ridge-fold-3,True
附件一（训练集）.xlsx|材料1|2250,材料1|90|三角波|47|-8,1,q4-ridge-fold-1,True
附件一（训练集）.xlsx|材料3|138,材料3|50|正弦波|52|-11,1,q4-ridge-fold-1,True
附件一（训练集）.xlsx|材料2|2932,材料2|90|梯形波|49|-7,1,q4-ridge-fold-1,True
附件一（训练集）.xlsx|材料3|1439,材料3|50|三角波|55|-10,1,q4-ridge-fold-1,True
附件一（训练集）.xlsx|材料3|3124,材料3|90|梯形波|49|-6,4,q4-ridge-fold-4,True
附件一（训练集）.xlsx|材料4|1135,材料4|25|三角波|49|-8,1,q4-ridge-fold-1,True
附件一（训练集）.xlsx|材料1|3250,材料1|90|梯形波|51|-17,3,q4-ridge-fold-3,True
附件一（训练集）.xlsx|材料3|3049,材料3|90|梯形波|51|-7,1,q4-ridge-fold-1,True
附件一（训练集）.xlsx|材料2|2887,材料2|90|梯形波|54|-16,4,q4-ridge-fold-4,True
附件一（训练集）.xlsx|材料1|1266,材料1|25|三角波|55|-20,0,q4-ridge-fold-0,True
附件一（训练集）.xlsx|材料2|113,材料2|50|正弦波|49|-11,3,q4-ridge-fold-3,True
附件一（训练集）.xlsx|材料4|1288,材料4|50|三角波|54|-15,3,q4-ridge-fold-3,True
附件一（训练集）.xlsx|材料1|183,材料1|25|正弦波|52|-12,3,q4-ridge-fold-3,True
附件一（训练集）.xlsx|材料2|2763,材料2|90|三角波|55|-13,1,q4-ridge-fold-1,True
附件一（训练集）.xlsx|材料3|1333,材料3|50|三角波|51|-15,4,q4-ridge-fold-4,True
附件一（训练集）.xlsx|材料2|2198,材料2|25|梯形波|46|-12,3,q4-ridge-fold-3,True
附件一（训练集）.xlsx|材料4|1089,材料4|25|三角波|47|-10,1,q4-ridge-fold-1,True
附件一（训练集）.xlsx|材料1|431,材料1|50|正弦波|51|-9,3,q4-ridge-fold-3,True
附件一（训练集）.xlsx|材料4|1787,材料4|90|三角波|54|-20,0,q4-ridge-fold-0,True
附件一（训练集）.xlsx|材料3|2084,材料3|25|梯形波|55|-18,0,q4-ridge-fold-0,True
附件一（训练集）.xlsx|材料4|2552,材料4|70|梯形波|51|-8,4,q4-ridge-fold-4,True
附件一（训练集）.xlsx|材料1|2060,材料1|90|三角波|51|-17,1,q4-ridge-fold-1,True
附件一（训练集）.xlsx|材料2|2083,材料2|25|梯形波|51|-14,1,q4-ridge-fold-1,True
附件一（训练集）.xlsx|材料1|2254,材料1|90|三角波|48|-14,1,q4-ridge-fold-1,True
附件一（训练集）.xlsx|材料3|167,材料3|50|正弦波|55|-14,3,q4-ridge-fold-3,True
附件一（训练集）.xlsx|材料1|1419,材料1|50|三角波|50|-10,2,q4-ridge-fold-2,True
附件一（训练集）.xlsx|材料2|2915,材料2|90|梯形波|56|-13,2,q4-ridge-fold-2,True
附件一（训练集）.xlsx|材料1|2801,材料1|50|梯形波|52|-15,1,q4-ridge-fold-1,True
附件一（训练集）.xlsx|材料1|1235,材料1|25|三角波|54|-18,1,q4-ridge-fold-1,True
附件一（训练集）.xlsx|材料1|2220,材料1|90|三角波|55|-16,1,q4-ridge-fold-1,True
附件一（训练集）.xlsx|材料4|2056,材料4|25|三角波|52|-18,0,q4-ridge-fold-0,True
附件一（训练集）.xlsx|材料1|1577,材料1|50|三角波|55|-20,1,q4-ridge-fold-1,True
附件一（训练集）.xlsx|材料3|2224,材料3|25|梯形波|51|-8,4,q4-ridge-fold-4,True
附件一（训练集）.xlsx|材料1|1238,材料1|25|三角波|54|-16,2,q4-ridge-fold-2,True
附件一（训练集）.xlsx|材料2|530,材料2|25|正弦波|49|-10,0,q4-ridge-fold-0,True
附件一（训练集）.xlsx|材料1|1845,材料1|70|三角波|54|-18,0,q4-ridge-fold-0,True
附件一（训练集）.xlsx|材料3|2603,材料3|70|三角波|55|-17,2,q4-ridge-fold-2,True
附件一（训练集）.xlsx|材料1|2941,材料1|70|梯形波|49|-15,2,q4-ridge-fold-2,True
附件一（训练集）.xlsx|材料1|2156,材料1|90|三角波|53|-10,0,q4-ridge-fold-0,True
附件一（训练集）.xlsx|材料3|734,材料3|90|正弦波|46|-7,1,q4-ridge-fold-1,True
附件一（训练集）.xlsx|材料2|842,材料2|90|正弦波|55|-20,1,q4-ridge-fold-1,True
附件一（训练集）.xlsx|材料3|2042,材料3|25|梯形波|49|-7,0,q4-ridge-fold-0,True
附件一（训练集）.xlsx|材料2|2663,材料2|70|梯形波|56|-19,4,q4-ridge-fold-4,True
附件一（训练集）.xlsx|材料4|1013,材料4|25|三角波|53|-13,1,q4-ridge-fold-1,True
附件一（训练集）.xlsx|材料1|54,材料1|25|正弦波|48|-16,4,q4-ridge-fold-4,True
