row_id,source_file,source_file_sha256,source_sheet,source_excel_row,duplicate_row_ids,waveform_sha256,exact_record_sha256,condition_group,regression_outer_fold,oof_model_id,full_model_id,material,temperature_C,frequency_Hz,waveform,b_m_T,energy_proxy_Hz_T,feature_schema_sha256,q4_fold_models_artifact_sha256,q4_full_model_artifact_sha256,config_sha256,q5_region_id,y_pred_oof,y_pred_full,core_loss_W_per_m3,full_oof_log_gap,oof_absolute_log_residual,full_oof_gap_pass,oof_residual_pass,region_fold_support_pass,prebootstrap_single_point_eligible
附件一（训练集）.xlsx|材料1|788,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,788,附件一（训练集）.xlsx|材料1|788,A84CB37BFFE9EAD4E5176AC1C05E2BDA95110E52EC0355CEF50352F61E79E435,A5CA7E6FF299B1E49FC3B03C25EF3A41B7FEB06EE98B0F1AF4F8086C2A83F5AA,材料1|70|正弦波|55|-19,1,q4-ridge-fold-1,q4-ridge-full,材料1,70,316230,正弦波,0.013398008,4236.85206984,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B,材料1|正弦波|70|fq3|bq0,2843.90785649,2840.95306961,4393.820239,0.00103916279448,0.434895949872,True,False,True,False
附件一（训练集）.xlsx|材料1|1056,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,1056,附件一（训练集）.xlsx|材料1|1056,F0A887A0F2651FFCAF3B4E52663925539EB906EE3F80B41B57C4975FA5435023,AAFDC9685608F41903E16A05571D67CB9A4440CD1A45CAD6C620E147FE51CE82,材料1|90|正弦波|55|-19,1,q4-ridge-fold-1,q4-ridge-full,材料1,90,316230,正弦波,0.014016864,4432.55290272,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B,材料1|正弦波|90|fq3|bq0,3011.02202538,2989.54115433,4806.866695,0.00715726335761,0.467641848729,True,False,True,False
附件一（训练集）.xlsx|材料1|790,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,790,附件一（训练集）.xlsx|材料1|790,3DDC8229FEB7A3CE6AD60EAAFD840FB675324B68A745792077D815AFCA8F2C89,8A4BF8C742B6B7B17CE8476B7168658A967A9E3BC2D086191D4958E43B80C209,材料1|70|正弦波|55|-19,1,q4-ridge-fold-1,q4-ridge-full,材料1,70,316230,正弦波,0.015526902,4910.07221946,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B,材料1|正弦波|70|fq3|bq0,3500.25350873,3499.30913822,5981.65421,0.000269759927416,0.535743267589,True,False,True,False
附件一（训练集）.xlsx|材料1|1043,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,1043,附件一（训练集）.xlsx|材料1|1043,204AAB205FD44952021C97B1272E8330C2E07FDAE4071F4B0491ADF993D22D44,37E2239219A206FF6B2712482617D97E718057F69311BC9AB4E937B6D92A3CD8,材料1|90|正弦波|54|-18,3,q4-ridge-fold-3,q4-ridge-full,材料1,90,281850,正弦波,0.017470856,4924.1607636,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B,材料1|正弦波|90|fq3|bq0,3496.8655055,3516.11866549,5672.472447,0.00548916657933,0.483648427913,True,False,True,False
附件一（训练集）.xlsx|材料2|878,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料2,878,附件一（训练集）.xlsx|材料2|878,6CF146509357C486C87B1932504F2430DE404496292646C46DCA3943D128882E,61B4858A405B9B8D518800DD7F87613BD3B92F8256758C0FC85E6CC2F8D85E4B,材料2|90|正弦波|55|-20,1,q4-ridge-fold-1,q4-ridge-full,材料2,90,398100,正弦波,0.01239,4932.459,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B,材料2|正弦波|90|fq3|bq0,3673.77535935,3926.73838105,7634.57,0.0665717805828,0.731325587984,False,False,False,False
附件一（训练集）.xlsx|材料3|235,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料3,235,附件一（训练集）.xlsx|材料3|235,6456385D78A037A24A7D67D2FCA489D2FD89A37F4EC4FD5CD6D620C8759BADC6,6B4BBE58D5329478AE38E0D7FC269C69E9C3B2C2EA5DF930549153A5C7633C79,材料3|70|正弦波|55|-20,2,q4-ridge-fold-2,q4-ridge-full,材料3,70,398100,正弦波,0.012408996,4940.0213076,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B,材料3|正弦波|70|fq3|bq0,4577.94735452,4616.24669747,6644.172297,0.00832943806226,0.372421484195,True,True,False,False
附件一（训练集）.xlsx|材料1|791,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,791,附件一（训练集）.xlsx|材料1|791,031E661E43A0F3B2797AAD769CB37DAABC4F1E86C49F5C5F7FB7D098A4FB2FD6,212E7B4C2F87D97EEA6C8B62582DF7335D2D09A0ED36F89FD29CCEBDB4690405,材料1|70|正弦波|55|-18,2,q4-ridge-fold-2,q4-ridge-full,材料1,70,316230,正弦波,0.017416724,5507.69063052,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B,材料1|正弦波|70|fq3|bq0,4838.82166579,4898.52130139,7610.313356,0.0122596326118,0.452757865762,True,False,True,False
附件一（训练集）.xlsx|材料1|1044,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,1044,附件一（训练集）.xlsx|材料1|1044,BA4A0F2C796AD81FA3ECAB59781E73B2DB3DF4B9E2A070ED04EF9E85C4EB8686,3B0883DAEEDF2013E71487D5FA51F273A0B48AFB34DE75E2CA10C170386F8039,材料1|90|正弦波|54|-18,3,q4-ridge-fold-3,q4-ridge-full,材料1,90,281850,正弦波,0.019551642,5510.6302977,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B,材料1|正弦波|90|fq3|bq0,4874.80556673,4910.31068817,7177.279865,0.00725551352852,0.386774445982,True,False,True,False
附件一（训练集）.xlsx|材料1|1057,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,1057,附件一（训练集）.xlsx|材料1|1057,2D70A891FE5661DFCDA0C62A724EB4E1A82868501366A6D48416A6FB43FDCC24,6B590B11D6021C6706F55768C8838DA68D505508A6026F4B3E3F9C728A89B728,材料1|90|正弦波|55|-18,1,q4-ridge-fold-1,q4-ridge-full,材料1,90,316230,正弦波,0.019501787,6167.05010301,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B,材料1|正弦波|90|fq3|bq0,6060.28700795,6049.91074318,9438.850999,0.00171335830567,0.443018040947,True,False,True,False
附件一（训练集）.xlsx|材料1|792,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,792,附件一（训练集）.xlsx|材料1|792,C2D1520A602682AD10EE1F1BD35B465617D9EE6CA21F779035896092086700AE,A8099341DB54BF284DE27146ED4C204B5BB4BA6E2776FCA6C800FA029DB831AF,材料1|70|正弦波|55|-18,2,q4-ridge-fold-2,q4-ridge-full,材料1,70,316230,正弦波,0.019605078,6199.71381594,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B,材料1|正弦波|70|fq3|bq0,6381.82692396,6478.12055383,9830.333671,0.0149736934018,0.431963507756,False,False,True,False
附件一（训练集）.xlsx|材料2|2909,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料2,2909,附件一（训练集）.xlsx|材料2|2909,AC50AFEB381DFD1ABF5BE4331791953DFB79408524056DEDCB1B4F791EBBBC96,19BCC3370F956533567074A33F33D91BFBD35B20DB48D84BC8EEBF949C7A9655,材料2|90|梯形波|56|-20,3,q4-ridge-fold-3,q4-ridge-full,材料2,90,499980,梯形波,0.01246438,6231.9407124,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B,材料2|梯形波|90|fq3|bq0,7161.80444742,7184.50195309,14525.72304,0.00316379145652,0.707088334635,True,False,True,False
附件一（训练集）.xlsx|材料2|2986,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料2,2986,附件一（训练集）.xlsx|材料2|2986,AF6C197B84F075E59D107CEE73C5C87779702917A4536B22A4E46BF6E97498D9,C13D900D3E5B0596F5A26DCAB2A6C652A9B2B9F136175F0C394989EAF285A9C9,材料2|90|梯形波|56|-20,3,q4-ridge-fold-3,q4-ridge-full,材料2,90,499980,梯形波,0.012507294,6253.39685412,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B,材料2|梯形波|90|fq3|bq0,7182.29036407,7257.6161856,13603.70161,0.0104316565608,0.638657893553,True,False,True,False
附件一（训练集）.xlsx|材料2|2662,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料2,2662,附件一（训练集）.xlsx|材料2|2662,91879180B73E93013E6CC75529954EA6B94B7AE9B128DCB4514C75CA5E7FF8C2,C69C84BBF6DF761E9E4241BDF239250EFBB0B086F954583D69C009DC6BC2B0D6,材料2|70|梯形波|56|-20,0,q4-ridge-fold-0,q4-ridge-full,材料2,70,499980,梯形波,0.012512104,6255.80175792,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B,材料2|梯形波|70|fq3|bq0,7614.34809153,7555.17017298,13750.94473,0.00780122564456,0.591014552421,True,False,True,False
附件一（训练集）.xlsx|材料1|3138,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,3138,附件一（训练集）.xlsx|材料1|3138,EC2FA8E17C667466D2C2986DCA53AE5CDCB775E2467053B6926913C32AE2E2EA,7905DB9294D681E32364DAD0918D0321A2B734A17244F6C0085316F209BE558A,材料1|90|三角波|55|-18,3,q4-ridge-fold-3,q4-ridge-full,材料1,90,396820,三角波,0.017425363,6914.73254566,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B,材料1|三角波|90|fq3|bq0,7946.73440329,8174.48882894,12570.41001,0.0282536032513,0.458538281611,False,False,True,False
附件一（训练集）.xlsx|材料1|1058,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,1058,附件一（训练集）.xlsx|材料1|1058,BDAABA47618294F595903F0D6964458D5E7CAB804FE14CA1F1F224FCEA1B58B5,1D9DF1155683A9512076039146592DE2E7153E6FD358FE1FFE61FCD176408D4A,材料1|90|正弦波|55|-17,2,q4-ridge-fold-2,q4-ridge-full,材料1,90,316230,正弦波,0.021946757,6940.22296611,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B,材料1|正弦波|90|fq3|bq0,8110.16536693,8231.16110818,12093.85559,0.0148070164414,0.399538651483,False,False,True,False
附件一（训练集）.xlsx|材料1|2871,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,2871,附件一（训练集）.xlsx|材料1|2871,E3A0344F41F87FCB29E555074788A6C3D1C6FD386101FEC24214CF4950EE85DB,881E5A02440D36C7476ED61DC0092751AE3D6F5C2134A9F99E920344B7D87E81,材料1|70|三角波|55|-18,3,q4-ridge-fold-3,q4-ridge-full,材料1,70,396820,三角波,0.017530999,6956.65102318,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B,材料1|三角波|70|fq3|bq0,8679.8072268,8868.49821205,12588.49228,0.0215037005353,0.371747997172,False,False,False,False
附件一（训练集）.xlsx|材料1|3139,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,3139,附件一（训练集）.xlsx|材料1|3139,DB1AF4F915167F5E31CF76C953421DBBD3F34A8A6925AE548E7A0AFAE70B2573,E7658EEFEE6FE6248AF54EE6E851F91785C0B7C152CAA1894AAADD8516DC9A84,材料1|90|三角波|55|-18,3,q4-ridge-fold-3,q4-ridge-full,材料1,90,396820,三角波,0.019530552,7750.11364464,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B,材料1|三角波|90|fq3|bq0,10063.8764643,10314.7748753,15517.87854,0.0246224796875,0.433005467898,False,False,True,False
附件一（训练集）.xlsx|材料1|3158,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,3158,附件一（训练集）.xlsx|材料1|3158,571CBF57808F25FA645E38F0BBDBA90904C7E0DA3EAB3DCF879D26E745617AE1,7168F0AFEA12B40FB770607C3448C4BA7AB3F66EA95CF27ADE70084C72E626FF,材料1|90|三角波|55|-18,3,q4-ridge-fold-3,q4-ridge-full,材料1,90,396820,三角波,0.019560298,7761.91745236,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B,材料1|三角波|90|fq3|bq0,10462.2759815,10827.0490442,15436.57239,0.034268300178,0.388932702657,False,False,True,False
附件一（训练集）.xlsx|材料1|1059,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,1059,附件一（训练集）.xlsx|材料1|1059,EE51B8E09672EFCD45C3E5E20E2C081E2F8B5D817B8B3D8B99C5AC42B9E817DA,E149B5F202458D6739BD9192593E17040F78D54CDB0E838851ED680622F9665A,材料1|90|正弦波|55|-17,2,q4-ridge-fold-2,q4-ridge-full,材料1,90,316230,正弦波,0.024720883,7817.48483109,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B,材料1|正弦波|90|fq3|bq0,10663.3222997,10831.3399887,15557.23073,0.0156322975404,0.377686000415,False,False,True,False
附件一（训练集）.xlsx|材料1|781,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,781,附件一（训练集）.xlsx|材料1|781,23078B182D8B3AD2112D83DEA734B48A9882F2A62496ECBAA77E5BA2699B6E0E,7EC863A81B3C8527E1A25070CF971F6D95E01E3FE1FD224FC2DE4ABA7B28029D,材料1|70|正弦波|54|-16,0,q4-ridge-fold-0,q4-ridge-full,材料1,70,281850,正弦波,0.027769963,7826.96407155,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B,材料1|正弦波|70|fq3|bq1,12684.3995704,12635.0217495,15791.35772,0.00390008782409,0.219074442415,True,True,True,False
附件一（训练集）.xlsx|材料2|2987,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料2,2987,附件一（训练集）.xlsx|材料2|2987,8B44F0FDCA429F906B654DDDCEAF35E28782A5B6CE97B99FD6526B508C4B7A5B,C626A260C810156A4D8725B08B7B82F57E8AF00EE855AE880BAF1D98C2657F41,材料2|90|梯形波|56|-19,4,q4-ridge-fold-4,q4-ridge-full,材料2,90,499980,梯形波,0.015697037,7848.20455926,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B,材料2|梯形波|90|fq3|bq0,13161.8010182,13006.695849,21710.19991,0.0118535758874,0.500433505707,False,False,True,False
附件一（训练集）.xlsx|材料1|3140,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,3140,附件一（训练集）.xlsx|材料1|3140,3C65F16CF27251D9177677401953627C2C113964A26D82180BC0681CCC86D558,B9D69C7CF7FA06F75AE498D9146E0E8C8315FEF490EA6B92BB819B415C9F093A,材料1|90|三角波|55|-17,4,q4-ridge-fold-4,q4-ridge-full,材料1,90,396820,三角波,0.021985917,8724.45158394,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B,材料1|三角波|90|fq3|bq0,13873.5912379,13661.5291869,19795.59082,0.0154022090885,0.355450543201,False,False,True,False
附件一（训练集）.xlsx|材料1|1060,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,1060,附件一（训练集）.xlsx|材料1|1060,604C66981E8D5AC589010BA21A1C8AB08DEBA3E71F9AC2688230BB8A56C89EFE,98F105107C46DF20E9BDD7D1072C3ED9F6F5B7626C73330E7BA428B2C996814D,材料1|90|正弦波|55|-16,4,q4-ridge-fold-4,q4-ridge-full,材料1,90,316230,正弦波,0.027714279,8764.08644817,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B,材料1|正弦波|90|fq3|bq1,14232.0649457,14064.4217705,19778.73104,0.0118483463846,0.329089953414,True,True,False,False
附件一（训练集）.xlsx|材料1|782,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,782,附件一（训练集）.xlsx|材料1|782,04473846B32A6DAA6D78A52D407DF731C15512763D961CEFC058352A73C6A930,6F8227A00A4FAE159BDB6A724C0B6A970356ADD1A3A1AB82C0A55C4FF6B4647D,材料1|70|正弦波|54|-16,0,q4-ridge-fold-0,q4-ridge-full,材料1,70,281850,正弦波,0.031172499,8785.96884315,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B,材料1|正弦波|70|fq3|bq1,16824.4874044,16795.9462799,20371.23037,0.0016977433355,0.191277872957,True,True,True,False
附件一（训练集）.xlsx|材料1|3141,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,3141,附件一（训练集）.xlsx|材料1|3141,5E54A87E5D48BB0957820E5870371D6678E18476406AC061391BD20F4E2BF93C,34CC6DD51D8CFFDB299DD677B415F8F77C2604259E2FE440B4DCB8C62F35042D,材料1|90|三角波|55|-17,4,q4-ridge-fold-4,q4-ridge-full,材料1,90,396820,三角波,0.024912519,9885.78578958,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B,材料1|三角波|90|fq3|bq0,18651.4968253,18374.4607218,25579.77298,0.0149638970813,0.315860998672,False,False,True,False
附件一（训练集）.xlsx|材料1|1061,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,1061,附件一（训练集）.xlsx|材料1|1061,D30BAFA2A345007892F854398FBA2C402A42136E9747F4FA383CBDFB8669BFC5,7C09334BF50418E909B5DA281FB97EBA8FA73C68870ABE9EA35FD15863C1E408,材料1|90|正弦波|55|-16,4,q4-ridge-fold-4,q4-ridge-full,材料1,90,316230,正弦波,0.031319005,9904.00895115,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B,材料1|正弦波|90|fq3|bq1,19077.0925574,18936.7380658,25667.99566,0.00738403591464,0.296743178832,True,True,False,False
