row_id,source_file,source_file_sha256,source_sheet,source_excel_row,duplicate_row_ids,waveform_sha256,exact_record_sha256,condition_group,regression_outer_fold,oof_model_id,full_model_id,material,temperature_C,frequency_Hz,waveform,b_m_T,energy_proxy_Hz_T,feature_schema_sha256,q4_fold_models_artifact_sha256,q4_full_model_artifact_sha256,config_sha256,q5_region_id,y_pred_oof,y_pred_full,core_loss_W_per_m3,full_oof_log_gap,oof_absolute_log_residual,full_oof_gap_pass,oof_residual_pass,region_fold_support_pass,prebootstrap_single_point_eligible
附件一（训练集）.xlsx|材料1|927,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,927,附件一（训练集）.xlsx|材料1|927,3724A8120C410A9CA210D7AFBA60E3359A1BB4C3CBA8664AB902E40F05D01DC9,49219677E2A59C80E2BE1C6E32928F2EDBF022B3D3202A20C6459BB84AA263B3,材料1|90|正弦波|50|-17,2,q4-ridge-fold-2,q4-ridge-full,材料1,90,125860,正弦波,0.02475458,3115.6114388,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B,材料1|正弦波|90|fq1|bq0,2106.08427506,2136.5808803,1610.815256,0.0143696281722,0.26794409962,False,True,False,False
附件一（训练集）.xlsx|材料3|492,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料3,492,附件一（训练集）.xlsx|材料3|492,A6BC475EDF100358D8B555BB58A2B8E1F5173D7C9233BACEDED2A274DDE3B824,07910A05DB68CB88323AEAD70163BC78BACFEC6B31E1EA21987C1C274CC78BDB,材料3|70|正弦波|53|-20,1,q4-ridge-fold-1,q4-ridge-full,材料3,70,251170,正弦波,0.01241,3117.0197,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B,材料3|正弦波|70|fq2|bq0,2173.66174529,2344.07471427,1819.36,0.0754441294473,0.177838849313,False,True,False,False
附件一（训练集）.xlsx|材料3|959,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料3,959,附件一（训练集）.xlsx|材料3|959,78E1F3005C2372F25A5F99775AAAA2655C46904CDF1963F39EF6C034A6A48991,DEEB8895BFE424E6CF412FB474178BD4A72A4DCEDE1394DBC7A60BA0B1C25BB8,材料3|70|正弦波|53|-20,1,q4-ridge-fold-1,q4-ridge-full,材料3,70,251170,正弦波,0.01241,3117.0197,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B,材料3|正弦波|70|fq2|bq0,2173.66174529,2344.07471427,1819.36,0.0754441294473,0.177838849313,False,True,False,False
附件一（训练集）.xlsx|材料1|501,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,501,附件一（训练集）.xlsx|材料1|501,3A89D7CC5A9FC7D5ED6CB8F1D974FB5981B2BA78949526EA453E1887719E2850,E2C1F2689C63FA940B71EF0CABB507B8EFFD526C117E12E0A5578972BA7E8B22,材料1|50|正弦波|53|-19,1,q4-ridge-fold-1,q4-ridge-full,材料1,50,251170,正弦波,0.013169673,3307.82676741,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B,材料1|正弦波|50|fq2|bq0,2060.65324873,2058.1549688,1909.545944,0.00121251953704,0.0761191730887,True,True,False,False
附件一（训练集）.xlsx|材料1|943,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,943,附件一（训练集）.xlsx|材料1|943,A7A1826B4A1AC1EF9F3F8EA0A8183DE4091AC64C35A71B121C4576269E0E4598,7698039E12AC1106795F5C9A40F9D51DF7E196C34E47C853FC15EB8511E768D2,材料1|90|正弦波|51|-17,4,q4-ridge-fold-4,q4-ridge-full,材料1,90,141260,正弦波,0.024632156,3479.53835656,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B,材料1|正弦波|90|fq1|bq0,2646.40626842,2604.05815178,2077.609685,0.016125395963,0.241881144512,False,True,False,False
附件一（训练集）.xlsx|材料1|928,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,928,附件一（训练集）.xlsx|材料1|928,3A7002069B46FCD642E610AC38BC756DD9024558EE8165AE866BA3D34FF777A5,0969AA476D3A1BCB95F2ADF44957AB1EB237810EB9AA6F9B7479A1C4C4EA8CC0,材料1|90|正弦波|50|-16,4,q4-ridge-fold-4,q4-ridge-full,材料1,90,125860,正弦波,0.0276567,3480.872262,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B,材料1|正弦波|90|fq1|bq1,2902.3650434,2858.43112377,2095.126964,0.0152477268142,0.325779085037,False,True,False,False
附件一（训练集）.xlsx|材料1|909,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,909,附件一（训练集）.xlsx|材料1|909,FA525B8ECBBF4DDCAC44C4EC66FFC0A7E61D34D573BBF0E9185852E3DD29E8E7,4091628AA8A9E67A71C87A2EC161C715DA6D0453EE4D6CB50B70D9E675597DE3,材料1|90|正弦波|50|-16,4,q4-ridge-fold-4,q4-ridge-full,材料1,90,112160,正弦波,0.0311769,3496.801104,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B,材料1|正弦波|90|fq1|bq1,3171.2270766,3123.89477404,2138.530562,0.0150332787271,0.393847447623,False,False,False,False
附件一（训练集）.xlsx|材料1|517,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,517,附件一（训练集）.xlsx|材料1|517,B6CB0744337276347E7DF6119FBD7B0717ACAA6652658D851D5BBD7DF4E6326F,AE8E92862332C76DFB1BF5B979BF1AB74C7AC30B7BDE1BF1AAD49F8FBAFD2D8C,材料1|50|正弦波|54|-20,2,q4-ridge-fold-2,q4-ridge-full,材料1,50,281860,正弦波,0.012444533,3507.61607138,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B,材料1|正弦波|50|fq3|bq0,2261.40233998,2288.89536671,2268.111524,0.0120788941187,0.00296112474714,True,True,False,False
附件一（训练集）.xlsx|材料1|944,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,944,附件一（训练集）.xlsx|材料1|944,0E9FACA0C5A1A7C507FA0271CD5E4835BA3637480AE8F98F33D816F6031A72B0,A5078A1A2EFE5220A11FF8EE0107D395C0762A16BBACCD8F3686C92103BB9B04,材料1|90|正弦波|51|-16,0,q4-ridge-fold-0,q4-ridge-full,材料1,90,141260,正弦波,0.027793873,3926.16249998,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B,材料1|正弦波|90|fq1|bq1,3624.80120717,3651.85437959,2745.415547,0.00743359722784,0.277778662542,True,True,False,False
附件一（训练集）.xlsx|材料1|929,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,929,附件一（训练集）.xlsx|材料1|929,AD3DBC7710447A8A024962AE0E893D3F89856F4722C0A4A10C939A04C5345B6E,26B12198F881B148926172C4CB92DAE1DA30D0D0DB3BB534B17F6EF46794AA07,材料1|90|正弦波|50|-16,4,q4-ridge-fold-4,q4-ridge-full,材料1,90,125860,正弦波,0.031262963,3934.75652318,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B,材料1|正弦波|90|fq1|bq1,3883.77331847,3840.81863998,2780.980435,0.0111187755871,0.333901573467,True,True,False,False
附件一（训练集）.xlsx|材料1|910,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,910,附件一（训练集）.xlsx|材料1|910,75DC755675AE9BE351DFC0A5034CA1D2D38CA36C4D45DA758134B44F3BA05FB1,E732CFF747F0DAC223FB98CA4204AB2D981C67E5DFD262DCF90AF716FC525C5B,材料1|90|正弦波|50|-15,1,q4-ridge-fold-1,q4-ridge-full,材料1,90,112160,正弦波,0.035091673,3935.88204368,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B,材料1|正弦波|90|fq1|bq1,4243.22096946,4228.19154638,2798.160071,0.00354743471137,0.416238888179,True,False,False,False
附件一（训练集）.xlsx|材料1|960,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,960,附件一（训练集）.xlsx|材料1|960,186CF993CBA99CB5FCB611FE7E2DEB6929B45C808AC9DB0DB1DDFDACCD241D37,55E05A6C71F2EA98E4897B6A451DC395B02F3E269F548BE97CA68FF537F2790B,材料1|90|正弦波|52|-17,4,q4-ridge-fold-4,q4-ridge-full,材料1,90,158500,正弦波,0.024839415,3937.0472775,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B,材料1|正弦波|90|fq1|bq0,3464.45364872,3421.15435145,2832.921144,0.0125732671456,0.201182231325,True,True,False,False
附件一（训练集）.xlsx|材料1|892,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,892,附件一（训练集）.xlsx|材料1|892,D3AF982FF937041CA9058DC9C1E9AABF5A961E5BFE09CC91F1279402F2013168,098F7AAC1F04FE499EDB5589AFFD833E65B78A174BB10DC78597A76F947E17A7,材料1|90|正弦波|49|-15,1,q4-ridge-fold-1,q4-ridge-full,材料1,90,99950,正弦波,0.039458264,3943.8534868,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B,材料1|正弦波|90|fq1|bq1,4666.67708133,4632.47128686,2992.093566,0.00735520977075,0.444354044946,True,False,False,False
附件一（训练集）.xlsx|材料2|2723,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料2,2723,附件一（训练集）.xlsx|材料2|2723,A0D16C11687B7E30638EBD99996A3EB8862F7D11EFAD4B97665D51BB0F3D4BDD,EEAC4AA89C75E249084582AA8FFAD4F9B6230D1E294D8AFF4560403A44026174,材料2|70|梯形波|54|-19,0,q4-ridge-fold-0,q4-ridge-full,材料2,70,251240,梯形波,0.015773062,3962.82409688,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B,材料2|梯形波|70|fq3|bq0,4298.19336776,4304.27040927,3472.289864,0.00141253253611,0.213325183794,True,True,True,False
附件一（训练集）.xlsx|材料1|930,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,930,附件一（训练集）.xlsx|材料1|930,DE4877DCCC2ECCA24929C423D9DB82F154EE59ACD248A2BD60607148FF100FE2,F01E57A170B1D2E9064D9CABEED1BC1F1159B995E3EB8432041BE3D4154D10F1,材料1|90|正弦波|50|-15,1,q4-ridge-fold-1,q4-ridge-full,材料1,90,125860,正弦波,0.035217209,4432.43792474,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B,材料1|正弦波|90|fq1|bq1,5441.46297524,5400.91379723,3584.043542,0.00747841353031,0.417461091623,True,False,False,False
附件一（训练集）.xlsx|材料1|911,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,911,附件一（训练集）.xlsx|材料1|911,1BD857BEEBB7B0AD683D5E605B0783AFEE765522BFD09654652A0CA2388F3412,451BF42D05717B10DA64599CB31FCA9787FA575DFE24072D4166FB04820F5E79,材料1|90|正弦波|50|-15,1,q4-ridge-fold-1,q4-ridge-full,材料1,90,112160,正弦波,0.039533842,4434.11571872,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B,材料1|正弦波|90|fq1|bq1,6148.29978555,6100.070313,3715.695872,0.00787400239291,0.503503152184,True,False,False,False
附件一（训练集）.xlsx|材料1|876,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,876,附件一（训练集）.xlsx|材料1|876,72045B2EC46DEB82EB9D9F71580CD96B4B821B762A3B0202C9B25795DBFEE68B,AB0B7C251468599608C3E6EEA7104DF88E3A2E0D035C3B0DF47E992DEFA1C08F,材料1|90|正弦波|49|-14,3,q4-ridge-fold-3,q4-ridge-full,材料1,90,89080,正弦波,0.049809972,4437.07230576,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B,材料1|正弦波|90|fq0|bq1,7362.48909452,7397.23752692,4582.056901,0.00470791764038,0.474167661048,True,False,False,False
附件一（训练集）.xlsx|材料1|962,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,962,附件一（训练集）.xlsx|材料1|962,74A20B2E4FE11E088285238D67703A7CB71CBD37A9E46FA854E49C8F3F771ECF,C475A22BD3E1D81F135848AF6EA05611063506D756BB06FEDC2B6F4D4B7D1B37,材料1|90|正弦波|52|-16,2,q4-ridge-fold-2,q4-ridge-full,材料1,90,158500,正弦波,0.031028825,4918.0687625,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B,材料1|正弦波|90|fq1|bq1,5177.27951223,5244.61681193,4627.454297,0.0129199743162,0.112249893385,True,True,False,False
附件一（训练集）.xlsx|材料1|489,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,489,附件一（训练集）.xlsx|材料1|489,7D78CA963EC6973401DC52B39F34A3D9889E6712198B840B961E10A4DCB27F84,4A9A8B998433DA2B33311B70C68A01B1AD05B57DB0FFDADF877DC280F427A6BD,材料1|50|正弦波|53|-17,1,q4-ridge-fold-1,q4-ridge-full,材料1,50,223850,正弦波,0.021973637,4918.79864245,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B,材料1|正弦波|50|fq2|bq0,5162.07763146,5134.49448343,5037.560801,0.00535670647908,0.0244123559517,True,True,False,False
附件一（训练集）.xlsx|材料1|742,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,742,附件一（训练集）.xlsx|材料1|742,A2ACDCEADACD4814078917C630C8183CC88DA344F69610969CBF0AB8C01EA1F3,326C08E0EAD4671778DF4473DC00D402A80545EFA7EB06DECF456CD08B5A5E56,材料1|70|正弦波|53|-17,2,q4-ridge-fold-2,q4-ridge-full,材料1,70,223850,正弦波,0.021977674,4919.7023249,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B,材料1|正弦波|70|fq2|bq0,4294.97840791,4352.60887629,5180.006426,0.0133257967817,0.187319997031,True,True,True,False
附件一（训练集）.xlsx|材料3|298,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料3,298,附件一（训练集）.xlsx|材料3|298,40975A42926A2C11E622B75FD7906F6648FCBB5DC6BB4482EAC668E8B43BCFB2,4266A5708522F87A19D85FDC907B93CB48982896CE7CEB30AA36843966640D1B,材料3|90|正弦波|52|-17,0,q4-ridge-fold-0,q4-ridge-full,材料3,90,199500,正弦波,0.024769336,4941.482532,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B,材料3|正弦波|90|fq2|bq0,6867.94667098,6912.10079108,5490.044671,0.00640750531267,0.223892247902,True,True,False,False
附件一（训练集）.xlsx|材料3|773,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料3,773,附件一（训练集）.xlsx|材料3|773,79EBFA9221C81606FEBC031443D2135236447267C5B06D4BD3C4942DFAFAC7B8,61B9534A0C30CD248422A35E44F185491B9E54108599EDF6006C56F522251891,材料3|90|正弦波|52|-17,0,q4-ridge-fold-0,q4-ridge-full,材料3,90,199500,正弦波,0.024769336,4941.482532,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B,材料3|正弦波|90|fq2|bq0,6739.40284563,6784.00976889,5490.044671,0.00659604054384,0.205001168943,True,True,False,False
附件一（训练集）.xlsx|材料3|468,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料3,468,附件一（训练集）.xlsx|材料3|468,8ECE316F656C736B59C7A38962194206B754F06F9D90C43F74878068F5605283,4C8523FF9DEEAA3AE62A0975018340FC50C5E0379D72C49777FC8695C5D1C749,材料3|90|正弦波|52|-17,0,q4-ridge-fold-0,q4-ridge-full,材料3,90,199500,正弦波,0.02477,4941.615,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B,材料3|正弦波|90|fq2|bq0,7404.38684861,7325.9227367,5491.93,0.0106520777854,0.298745877109,True,True,False,False
附件一（训练集）.xlsx|材料3|944,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料3,944,附件一（训练集）.xlsx|材料3|944,711F15CB286CDA8F4FB87560EA7E51405A1B3E27B60CAD0F63110A3BD6A2B280,EB05041B3B081C70C087925844D866FA2C537527BF5716293668CC0BA3634D08,材料3|90|正弦波|52|-17,0,q4-ridge-fold-0,q4-ridge-full,材料3,90,199500,正弦波,0.02477,4941.615,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B,材料3|正弦波|90|fq2|bq0,7404.38684861,7325.9227367,5491.93,0.0106520777854,0.298745877109,True,True,False,False
附件一（训练集）.xlsx|材料3|1724,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料3,1724,附件一（训练集）.xlsx|材料3|1724,5B7A4F0ED5C49A5EF80F3E9ACA0FD983E6B85B2780DACDF78855E3064CC27D38,C0B8A8147615186B2E07958191123C6F640AA4BE02B4DCBA400009B5DFD90C38,材料3|70|三角波|54|-18,2,q4-ridge-fold-2,q4-ridge-full,材料3,70,251230,三角波,0.019745527,4960.66874821,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B,材料3|三角波|70|fq2|bq0,6693.140754,6710.6974065,5781.83745,0.00261925622659,0.146338158925,True,True,False,False
附件一（训练集）.xlsx|材料1|963,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,963,附件一（训练集）.xlsx|材料1|963,5C820F46890BEAF8B7BDE61D7871D0DBD401925609F9F8D4014CBECD00BD1CB5,943DAA984C0173CF77FDC9A59BD0A0BFFC7EB3175C799A0C14EDA9B6BDD21C6D,材料1|90|正弦波|52|-15,4,q4-ridge-fold-4,q4-ridge-full,材料1,90,158500,正弦波,0.034810607,5517.4812095,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B,材料1|正弦波|90|fq1|bq1,7177.30056168,7082.04843959,6022.969781,0.0133582788704,0.17531619042,True,True,False,False
