row_id,q5_region_id,y_pred_oof,energy_proxy_Hz_T,outer_fold
附件一（训练集）.xlsx|材料2|188,材料2|正弦波|70|fq0|bq0,578.442350639,1228.40606942,3
附件一（训练集）.xlsx|材料4|411,材料4|正弦波|50|fq3|bq1,116719.189636,17375.6116138,3
附件一（训练集）.xlsx|材料2|2522,材料2|三角波|70|fq3|bq2,199762.150608,24601.7650146,3
附件一（训练集）.xlsx|材料1|1028,材料1|正弦波|90|fq2|bq0,3459.26236345,4429.38495936,3
附件一（训练集）.xlsx|材料1|2871,材料1|三角波|70|fq3|bq0,8679.8072268,6956.65102318,3
附件一（训练集）.xlsx|材料1|720,材料1|正弦波|70|fq2|bq0,982.642443007,2463.1233585,3
附件一（训练集）.xlsx|材料1|3150,材料1|三角波|90|fq3|bq3,869766.01447,48799.9783748,3
附件一（训练集）.xlsx|材料2|2985,材料2|梯形波|90|fq3|bq3,1051555.15613,48830.9636184,3
附件一（训练集）.xlsx|材料1|2885,材料1|三角波|70|fq3|bq0,14964.4419022,8751.37463048,3
附件一（训练集）.xlsx|材料1|774,材料1|正弦波|70|fq3|bq0,2240.46000792,3753.7487625,3
附件一（训练集）.xlsx|材料1|2633,材料1|三角波|50|fq3|bq3,2989909.04977,77443.574134,3
附件一（训练集）.xlsx|材料3|580,材料3|正弦波|50|fq0|bq0,733.304161062,1241.15287274,3
附件一（训练集）.xlsx|材料1|3164,材料1|三角波|90|fq3|bq3,612236.194518,43529.8206848,3
附件一（训练集）.xlsx|材料2|1753,材料2|三角波|70|fq3|bq3,1244620.05903,49102.2361688,3
附件一（训练集）.xlsx|材料1|752,材料1|正弦波|70|fq2|bq2,155969.69413,19723.0261662,3
附件一（训练集）.xlsx|材料4|727,材料4|正弦波|90|fq1|bq0,846.613725813,1797.66854456,3
附件一（训练集）.xlsx|材料2|2517,材料2|三角波|70|fq3|bq2,225258.024015,24607.0625616,3
附件一（训练集）.xlsx|材料2|2986,材料2|梯形波|90|fq3|bq0,7182.29036407,6253.39685412,3
附件一（训练集）.xlsx|材料1|2872,材料1|三角波|70|fq3|bq0,14092.3970325,8745.74454832,3
附件一（训练集）.xlsx|材料1|3157,材料1|三角波|90|fq3|bq0,8308.58613558,6934.8560815,3
附件一（训练集）.xlsx|材料2|2033,材料2|三角波|90|fq3|bq2,226297.118478,24668.4758961,3
附件一（训练集）.xlsx|材料2|846,材料2|正弦波|90|fq3|bq1,60017.012624,15470.4972192,3
附件一（训练集）.xlsx|材料2|1802,材料2|三角波|70|fq3|bq2,135593.689895,19558.388449,3
附件一（训练集）.xlsx|材料1|1045,材料1|正弦波|90|fq3|bq0,6689.75396578,6184.52603775,3
附件一（训练集）.xlsx|材料2|2651,材料2|梯形波|70|fq3|bq1,91567.2174244,15637.7197818,3
附件一（训练集）.xlsx|材料1|1062,材料1|正弦波|90|fq3|bq1,28261.8475356,11131.8332748,3
附件一（训练集）.xlsx|材料1|3139,材料1|三角波|90|fq3|bq0,10063.8764643,7750.11364464,3
附件一（训练集）.xlsx|材料3|3192,材料3|梯形波|90|fq3|bq2,326933.455793,30874.4314733,3
附件一（训练集）.xlsx|材料1|2891,材料1|三角波|70|fq3|bq2,468666.426999,38833.087339,3
附件一（训练集）.xlsx|材料3|2922,材料3|三角波|90|fq3|bq3,2013812.79635,61491.4684666,3
附件一（训练集）.xlsx|材料3|1997,材料3|三角波|90|fq3|bq0,13486.2093853,7789.62309457,3
附件一（训练集）.xlsx|材料1|2632,材料1|三角波|50|fq3|bq3,2253999.69502,68923.1118393,3
附件一（训练集）.xlsx|材料1|776,材料1|正弦波|70|fq3|bq0,2519.5779577,3928.2793017,3
附件一（训练集）.xlsx|材料1|775,材料1|正弦波|70|fq3|bq0,1824.36441783,3512.62190498,3
附件一（训练集）.xlsx|材料1|777,材料1|正弦波|70|fq3|bq0,3323.17749584,4413.47126866,3
附件一（训练集）.xlsx|材料1|738,材料1|正弦波|70|fq2|bq0,1258.10964987,2763.82782225,4
附件一（训练集）.xlsx|材料1|980,材料1|正弦波|90|fq2|bq0,3220.87756237,3933.95791538,4
附件一（训练集）.xlsx|材料1|2628,材料1|三角波|50|fq3|bq2,410763.131287,34463.8499361,4
附件一（训练集）.xlsx|材料4|742,材料4|正弦波|90|fq1|bq0,966.070618434,1958.180642,4
附件一（训练集）.xlsx|材料1|1033,材料1|正弦波|90|fq2|bq1,33604.1078209,11139.6670429,4
附件一（训练集）.xlsx|材料1|1051,材料1|正弦波|90|fq3|bq2,64773.6252274,15616.7221944,4
附件一（训练集）.xlsx|材料1|527,材料1|正弦波|50|fq3|bq2,81637.5198184,15627.402394,4
附件一（训练集）.xlsx|材料1|999,材料1|正弦波|90|fq2|bq0,4366.89710633,4906.61307369,4
附件一（训练集）.xlsx|材料1|3393,材料1|梯形波|90|fq3|bq0,4874.58121915,4933.25569896,4
附件一（训练集）.xlsx|材料1|2866,材料1|三角波|70|fq3|bq3,702296.339309,43569.2133238,4
附件一（训练集）.xlsx|材料1|3134,材料1|三角波|90|fq3|bq3,930901.579762,48861.5140276,4
附件一（训练集）.xlsx|材料1|994,材料1|正弦波|90|fq2|bq0,1165.89396836,2610.506178,4
附件一（训练集）.xlsx|材料1|3141,材料1|三角波|90|fq3|bq0,18651.4968253,9885.78578958,4
附件一（训练集）.xlsx|材料2|2908,材料2|梯形波|90|fq3|bq0,4027.17341597,4888.62544716,4
附件一（训练集）.xlsx|材料1|528,材料1|正弦波|50|fq3|bq2,107934.963398,17455.9059602,4
附件一（训练集）.xlsx|材料4|613,材料4|正弦波|70|fq3|bq0,6624.69646679,5549.131824,4
附件一（训练集）.xlsx|材料3|2292,材料3|梯形波|25|fq0|bq2,7479.46785951,6206.1274638,4
附件一（训练集）.xlsx|材料1|1046,材料1|正弦波|90|fq3|bq1,11622.9156352,7814.91667515,4
附件一（训练集）.xlsx|材料1|3163,材料1|三角波|90|fq3|bq2,249832.003502,30810.378989,4
附件一（训练集）.xlsx|材料1|1041,材料1|正弦波|90|fq3|bq0,1845.60755579,3512.5697175,4
附件一（训练集）.xlsx|材料2|2749,材料2|梯形波|70|fq3|bq2,600873.351335,38919.7571474,4
附件一（训练集）.xlsx|材料2|1563,材料2|三角波|50|fq3|bq3,2646244.81257,61656.4619992,4
附件一（训练集）.xlsx|材料2|1799,材料2|三角波|70|fq2|bq3,2900333.85619,61915.5106485,4
附件一（训练集）.xlsx|材料2|2586,材料2|梯形波|70|fq3|bq0,6458.00926026,5003.9126656,4
附件一（训练集）.xlsx|材料1|1061,材料1|正弦波|90|fq3|bq1,19077.0925574,9904.00895115,4
附件一（训练集）.xlsx|材料1|780,材料1|正弦波|70|fq3|bq0,9424.62639284,6931.79494275,4
附件一（训练集）.xlsx|材料1|783,材料1|正弦波|70|fq3|bq1,31970.4406993,11127.6316309,4
附件一（训练集）.xlsx|材料1|328,材料1|正弦波|50|fq0|bq0,783.098500194,1557.10459626,4
附件一（训练集）.xlsx|材料4|623,材料4|正弦波|70|fq3|bq1,54588.7635785,13878.1519542,4
附件一（训练集）.xlsx|材料1|561,材料1|正弦波|70|fq0|bq0,685.671689487,1553.87033862,4
附件一（训练集）.xlsx|材料4|741,材料4|正弦波|90|fq1|bq0,872.381130584,1850.26266095,4
附件一（训练集）.xlsx|材料1|3166,材料1|三角波|90|fq3|bq3,1056268.28809,54834.8653468,4
附件一（训练集）.xlsx|材料2|2894,材料2|梯形波|90|fq3|bq0,3201.33980593,3844.90895495,4
附件一（训练集）.xlsx|材料1|2892,材料1|三角波|70|fq3|bq3,817113.35276,48851.9006845,4
附件一（训练集）.xlsx|材料1|1060,材料1|正弦波|90|fq3|bq1,14232.0649457,8764.08644817,4
附件一（训练集）.xlsx|材料2|2656,材料2|梯形波|70|fq3|bq0,9204.65770879,6223.94143821,4
附件一（训练集）.xlsx|材料2|2977,材料2|梯形波|90|fq3|bq0,3306.7634965,3971.95312356,4
附件一（训练集）.xlsx|材料2|2748,材料2|梯形波|70|fq3|bq2,317902.839156,30831.5141901,4
附件一（训练集）.xlsx|材料2|2670,材料2|梯形波|70|fq3|bq2,565256.214696,38524.3484644,4
附件一（训练集）.xlsx|材料1|529,材料1|正弦波|70|fq0|bq1,593.084875006,1380.85422084,4
附件一（训练集）.xlsx|材料2|912,材料2|正弦波|70|fq3|bq1,118909.021685,19546.71,4
附件一（训练集）.xlsx|材料1|2607,材料1|三角波|50|fq3|bq2,460258.910292,34464.1606461,4
附件一（训练集）.xlsx|材料4|2642,材料4|三角波|90|fq3|bq2,388045.278563,30844.4090818,4
附件一（训练集）.xlsx|材料1|3140,材料1|三角波|90|fq3|bq0,13873.5912379,8724.45158394,4
附件一（训练集）.xlsx|材料1|2629,材料1|三角波|50|fq3|bq2,594019.904433,38779.3479905,4
附件一（训练集）.xlsx|材料2|2987,材料2|梯形波|90|fq3|bq0,13161.8010182,7848.20455926,4
附件一（训练集）.xlsx|材料1|1065,材料1|正弦波|90|fq3|bq1,59135.1692073,15528.9927672,4
附件一（训练集）.xlsx|材料2|266,材料2|正弦波|70|fq3|bq1,125029.606394,19547.0515698,4
附件一（训练集）.xlsx|材料1|1064,材料1|正弦波|90|fq3|bq1,42917.1141661,13816.0317786,4
附件一（训练集）.xlsx|材料3|2881,材料3|梯形波|70|fq3|bq0,5214.56383874,4934.93959452,4
附件一（训练集）.xlsx|材料1|995,材料1|正弦波|90|fq2|bq0,979.38036223,2467.0183965,4
附件一（训练集）.xlsx|材料1|3162,材料1|三角波|90|fq3|bq2,147462.200698,24568.9749844,4
附件一（训练集）.xlsx|材料1|3135,材料1|三角波|90|fq3|bq3,1258419.7757,54886.6932468,4
附件一（训练集）.xlsx|材料1|3146,材料1|三角波|90|fq3|bq2,219568.965585,27606.8947792,4
附件一（训练集）.xlsx|材料3|3175,材料3|梯形波|90|fq3|bq0,5427.46519111,4946.89098969,4
附件一（训练集）.xlsx|材料1|3167,材料1|三角波|90|fq3|bq3,1318022.38328,61194.3102064,4
附件一（训练集）.xlsx|材料1|758,材料1|正弦波|70|fq2|bq0,1471.63176053,3107.68823216,4
附件一（训练集）.xlsx|材料1|3392,材料1|梯形波|90|fq3|bq0,3496.18550222,4351.3060124,4
附件一（训练集）.xlsx|材料1|1049,材料1|正弦波|90|fq3|bq1,35407.2909526,12447.2059307,4
附件一（训练集）.xlsx|材料4|2638,材料4|三角波|90|fq3|bq1,99398.6602703,17282.0046441,4
附件一（训练集）.xlsx|材料2|848,材料2|正弦波|90|fq3|bq2,187488.678386,24588.6138558,4
