row_id,near_shape_group,condition_group,exact_record_sha256,q1_outer_fold,regression_outer_fold
附件一（训练集）.xlsx|材料1|398,near-shape-v1:0.02:38259C637B6D5F4AF748DA34C5741FB5E3AE232D53EE52E73B6634629EC0D290,材料1|50|正弦波|50|-10,0853A3C9EE70214A5A3FDCCF78A858DF55B9AEB5D7C4F8E7DD08E4848E3C0870,4,0
附件一（训练集）.xlsx|材料1|399,near-shape-v1:0.02:9733763AAB38372BD39C6151662EC1F23E22956DA3059054D0E57A6572EDF75F,材料1|50|正弦波|50|-8,3F5C5096C48BEEBC1B643B537079524E75220F2DB80C9BD39DB3692CDC78CE69,1,2
附件一（训练集）.xlsx|材料1|400,near-shape-v1:0.02:45FF6EA1BBDC469CF396D4E8D227690B91289F64CD426D29B68A851BD4229B9B,材料1|50|正弦波|50|-7,22EE4650EA4B11779FC243FB1D5BCB3CC16416C4FF8A75A94254373AD469393D,4,3
附件一（训练集）.xlsx|材料1|401,near-shape-v1:0.02:11645F983AE4386CDE552439FF075255385929B42A94F252BE54C7AF2800AB8A,材料1|50|正弦波|50|-6,25AC9E6CDC965220CCAE0FF99886FA3671964B0E337C3DC9D197E2AC337E6C26,4,3
附件一（训练集）.xlsx|材料1|402,near-shape-v1:0.02:D0D4633164DAECCA5A4320E9F5467F8DC22F6D34B9EB0B17FC10B93B028376AE,材料1|50|正弦波|50|-18,BE7F66A6A47F5B9CE0F9C995C8931EA9289C5A7D2229EF49FE2BC70CA96D71E5,3,1
附件一（训练集）.xlsx|材料1|403,near-shape-v1:0.02:D0D4633164DAECCA5A4320E9F5467F8DC22F6D34B9EB0B17FC10B93B028376AE,材料1|50|正弦波|50|-18,84028977CD365512F370F70DFB41470BE665A6D3B119A0D30E09A6CA6D43DBED,3,1
附件一（训练集）.xlsx|材料1|404,near-shape-v1:0.02:5CF824086B9BCFB22B34DB6D878D3B7E5A5C65F7390B0B2CF1844E03123A7448,材料1|50|正弦波|50|-17,A727533417C9A60013817BD1ABACA09921CCD156531AC5A7CB0F4BACC567F4AF,2,1
附件一（训练集）.xlsx|材料1|405,near-shape-v1:0.02:AF5ADE007572822BED223DBE1F9A1AF0CA69821BED61CDB959A54B04340125C5,材料1|50|正弦波|50|-16,C5C87179E21E86674E2B0219E12F7B43FCC6D0AD4317458C5067E3B4FD4F3A04,2,3
附件一（训练集）.xlsx|材料1|406,near-shape-v1:0.02:DFDB1959BA35B91E145E9C74ACE614F3E0833549F5AD0D6C8831B0BB9FD8E2D4,材料1|50|正弦波|50|-16,D70DAF069C82D23D77C6FA669C9417180B593105BB8DC9DB19DB416210913F05,4,3
附件一（训练集）.xlsx|材料1|407,near-shape-v1:0.02:B8B462475F2FC2D982DAE9D5DF73D4FFAF4B1301DE6F5C02795B681E413689E0,材料1|50|正弦波|50|-15,238FDF7FFB8CD683C867B7BFB70128C970F84E9289118A80F4F5D0AE6D78800A,4,0
附件一（训练集）.xlsx|材料1|408,near-shape-v1:0.02:24454D2F8E2AA333042F4386C71C69518CF12C7FD3A98B2A2D99F5E7124270DC,材料1|50|正弦波|50|-15,4537E516536164F353E446CFD53576D4C093145670C3392930DA8C0753247C75,0,0
附件一（训练集）.xlsx|材料1|409,near-shape-v1:0.02:0772F18291C4989EAA88ED3402D818638509981F6263E65507DF2840F304ECB6,材料1|50|正弦波|50|-14,EE960E41E7C21753EFC1A58EDB533DA745BE286F7CA6C17AFE7A6A2716E57D71,3,2
附件一（训练集）.xlsx|材料1|410,near-shape-v1:0.02:AF5ADE007572822BED223DBE1F9A1AF0CA69821BED61CDB959A54B04340125C5,材料1|50|正弦波|50|-13,B137D6D7573A7C2B3552C0531D6EF70A9D98B9C33C3CC7EF51ECCE6E99B8494B,2,4
附件一（训练集）.xlsx|材料1|411,near-shape-v1:0.02:4142FA35324ECA4A9FB6B4D2260D37B0C6C3CE4F41FB6A0BB6638F351DEA3CE9,材料1|50|正弦波|50|-12,E14C10AB77F6281F879AF1EA93FF53D1E8E1DD4F57049BC840EF77E1DECADC5A,0,4
附件一（训练集）.xlsx|材料1|412,near-shape-v1:0.02:7A7E43FA9CB50F6274FB5BC2F527C3F2B4A58248099E60724DA48243352C2A3B,材料1|50|正弦波|50|-11,EABFFA064DC1EC72064F6A1E250BD11AD21DE77A165EEEEEF4B495F52D44D32F,0,1
附件一（训练集）.xlsx|材料1|413,near-shape-v1:0.02:F8E5A77C8430670E8C3B2101957E9E17A5E705D117145D0B3B5B075E021AA993,材料1|50|正弦波|50|-10,FEE9651D6591DC07B86C9E13D6E1074961E3B3834169586EA01A02767213FE3E,4,0
附件一（训练集）.xlsx|材料1|414,near-shape-v1:0.02:88C81A6616BC4B5593024F0ECF09A17F25D22DFD189CC7DC348DA2D4E2C93494,材料1|50|正弦波|50|-9,FF95100293DA6167D00D4588133D44B152A7CC8C255522245E6A315C9DCACFA6,4,1
附件一（训练集）.xlsx|材料1|415,near-shape-v1:0.02:ED93127618E9551880C8BE3D743C011267DCC059493AA71AB0D334E035044A24,材料1|50|正弦波|50|-9,3AA59E17B5428467E347529BB3A3057A8D328901070EAA58FE56DF61222C20C6,2,1
附件一（训练集）.xlsx|材料1|416,near-shape-v1:0.02:ED93127618E9551880C8BE3D743C011267DCC059493AA71AB0D334E035044A24,材料1|50|正弦波|50|-8,2673A414229ED3C6EEA66340DAD4FDFAE1336CA459D95CC9C8E089A0BFCF740C,2,2
附件一（训练集）.xlsx|材料1|417,near-shape-v1:0.02:D6BAD78A9E7AFDC3CBE4B18BC6F617ADA3AA96838E9C14A836DC37618E9E0C18,材料1|50|正弦波|50|-7,FDBB13C94730541A61C30E8A6E55E74416396C18878F3B7B792EBA6DD40C15C1,3,3
附件一（训练集）.xlsx|材料1|418,near-shape-v1:0.02:D1FEC96ADCBC8DAF2BB49D304C777986FE19CC9B27F39869C9E09AD88C27EE33,材料1|50|正弦波|50|-7,341D54AB22B452F75CE6902A8CABF296689B275DAB68EF59901DCC8D4F65A50C,2,3
附件一（训练集）.xlsx|材料1|419,near-shape-v1:0.02:ABAF0D94786EBC76EDA283813EEB403CB701AEDF890DB4B707131F1B7CF7897C,材料1|50|正弦波|51|-19,08E174B9A8D45FAE82F23B2CDFB4E5575448BB2A70B884F74F00ACCF75418B76,1,0
附件一（训练集）.xlsx|材料1|420,near-shape-v1:0.02:D0D4633164DAECCA5A4320E9F5467F8DC22F6D34B9EB0B17FC10B93B028376AE,材料1|50|正弦波|51|-19,7BFB45264B79626AF60EDCB1DA44430F6606AC2B41241D4D4F3AAA5CCDBCF02A,3,0
附件一（训练集）.xlsx|材料1|421,near-shape-v1:0.02:9A96DE5A2149C0F3904D0DD09B1720E962AF802A2F5A936395323B630C4D987F,材料1|50|正弦波|51|-18,36A1C3A5D2976BB81777FCC22A2FF1BC19E78F197F902F5C344CC9CA84D6E60E,3,4
附件一（训练集）.xlsx|材料1|422,near-shape-v1:0.02:06E785D0BC8911429983AEF05B5A5246CC0EA7518C15BD7BA4B3DEA9AEF49F1C,材料1|50|正弦波|51|-17,F411F1DDF68A75CBFC6303EC143EF3EBDB7B084E42063E44DE739795164CB34C,1,3
附件一（训练集）.xlsx|材料1|423,near-shape-v1:0.02:FFF342F2475B8DA2670FCC5E1FCE59E9238907C5942EB272E1E1181B4CA5944F,材料1|50|正弦波|51|-16,9574B2747C5EBE3E2702B7EEACC79B4CC67EFB5704C242B8296C789F04413612,2,1
附件一（训练集）.xlsx|材料1|424,near-shape-v1:0.02:24454D2F8E2AA333042F4386C71C69518CF12C7FD3A98B2A2D99F5E7124270DC,材料1|50|正弦波|51|-15,6D974EEBBE9012828F7626A2A6CD31712E59ECB5BEC363E5DFEE90F2AD820963,0,3
附件一（训练集）.xlsx|材料1|425,near-shape-v1:0.02:9A96DE5A2149C0F3904D0DD09B1720E962AF802A2F5A936395323B630C4D987F,材料1|50|正弦波|51|-15,2461FB9B4D754452765A77F09B3CCF301077F5FE710ECE9D567ACA178954ADE2,3,3
附件一（训练集）.xlsx|材料1|426,near-shape-v1:0.02:AF5ADE007572822BED223DBE1F9A1AF0CA69821BED61CDB959A54B04340125C5,材料1|50|正弦波|51|-14,3C40FAFBF78285F2893675E632AE14017303785251A44CE6A1928B6F642F39E4,2,1
附件一（训练集）.xlsx|材料1|427,near-shape-v1:0.02:AF5ADE007572822BED223DBE1F9A1AF0CA69821BED61CDB959A54B04340125C5,材料1|50|正弦波|51|-14,58308E8DA901EB896B7CD9911882B3E474E0333E56A7E7FF49734F2AC55C4E71,2,1
附件一（训练集）.xlsx|材料1|428,near-shape-v1:0.02:F19107B8D5FB3E10EF6286B9BE09A939C97AC21ECCA9D5C8BCB1FBC31C14401D,材料1|50|正弦波|51|-13,9A1F010D8E3FA171AD4511FCD1417052A12A81CCD07F0EA8E861692EE24187DC,4,4
附件一（训练集）.xlsx|材料1|429,near-shape-v1:0.02:9685A6B64CB46E83363CF4753C5D502445E6D9FFF483FC6C2209B0DAE4E6CC07,材料1|50|正弦波|51|-10,1A75B52AD83454924E2E67C14095E06618805E92C826D4F966DE2F9F33994223,4,4
附件一（训练集）.xlsx|材料1|430,near-shape-v1:0.02:B5186152F16448DD8AAA1478FF6D3302F80DB12DACC8D694F6419ED4A9D1165F,材料1|50|正弦波|51|-9,0C7636D5CED98239407F401F582391D17346CA61E5517272C0835C153D3BB158,4,3
附件一（训练集）.xlsx|材料1|431,near-shape-v1:0.02:3F4989B2504237229E83946195BAE39C6B7DBF99299F31A21F792F9C6D1905ED,材料1|50|正弦波|51|-9,27D7948F72B804AAFA030762BD50C90594EEBDFD62CDF388912346826D4503F2,4,3
附件一（训练集）.xlsx|材料1|432,near-shape-v1:0.02:8A3A81885989DA8A378CE57C5C7045AE59E86A36AD8333ED2102BDA0D2CE7152,材料1|50|正弦波|51|-8,D101A1FA3A983FEF488B40FC41BA99C691476B864DA7E6439F3CCFF3BFA2177F,3,0
附件一（训练集）.xlsx|材料1|433,near-shape-v1:0.02:F7F5678788A33204F12ADA8D04B66375411210382763BEA5AE27AB21B88E53F8,材料1|50|正弦波|51|-8,761A3A71D3A57933935EE704C78BBB602AAC2A4B9D5C11DB4FF1D6F46DFDA300,1,0
附件一（训练集）.xlsx|材料1|434,near-shape-v1:0.02:9733763AAB38372BD39C6151662EC1F23E22956DA3059054D0E57A6572EDF75F,材料1|50|正弦波|51|-7,EC08A624142F65C0227367CEFF88E0E7AD97768F1BF958D2147CA935D733CC44,1,3
附件一（训练集）.xlsx|材料1|435,near-shape-v1:0.02:ABAF0D94786EBC76EDA283813EEB403CB701AEDF890DB4B707131F1B7CF7897C,材料1|50|正弦波|52|-19,CD27E03CF3CEC232EDB4984865F25C2E1FE29E71E0B82FB8C6EF337C91498D77,1,2
附件一（训练集）.xlsx|材料1|436,near-shape-v1:0.02:FB44BADA86FF61A2278A432D4D2B3526955ADC101B5AA3F74B10682A70C6E67E,材料1|50|正弦波|52|-19,AA02EBAA33BAB396C7212F497AA05C2634B9EB05A0BDB8778B774F2A57205EE6,3,2
附件一（训练集）.xlsx|材料1|437,near-shape-v1:0.02:305616E8A3C37EE94F93CDD1444CF75A0E93FA3BEEEA1F997EB50E1CB2488549,材料1|50|正弦波|52|-19,6496071AD9422DED82FDD3A1E01291A034C0AE32473CA213902A2D0E56EDFCB8,0,2
附件一（训练集）.xlsx|材料1|438,near-shape-v1:0.02:394C0DC473C1043D9C9D520D7C59AA9A4810CDD8EE1EF2484D4A1FFC0ED5BFDB,材料1|50|正弦波|52|-18,10A315441A86FA128B5C1B6B3F7BE11ED183C5D7301FCBEAF1D34ADDAD579CEB,0,3
附件一（训练集）.xlsx|材料1|439,near-shape-v1:0.02:3C67B71906C5ED36E332E63FF9A31EACBD87687173D04612C49089F954850651,材料1|50|正弦波|52|-17,334AFA76204194836299CDD36554176C3EE342F619CE3F731F44494449685613,0,0
附件一（训练集）.xlsx|材料1|440,near-shape-v1:0.02:FFF342F2475B8DA2670FCC5E1FCE59E9238907C5942EB272E1E1181B4CA5944F,材料1|50|正弦波|52|-17,A0C2F795F68AEF007F751938CAE56DF16EC33D3DEC509A64EE406083DDCB5511,2,0
附件一（训练集）.xlsx|材料1|441,near-shape-v1:0.02:01CB4AD90FB2D86895091A9AB9C46C674F7AE681624B81C2845F9F847152051F,材料1|50|正弦波|52|-16,35930B6831476A65110B727FB6CA31D3E048698B20B798BDDFE1DE75C8DBDFBC,1,3
附件一（训练集）.xlsx|材料1|442,near-shape-v1:0.02:0772F18291C4989EAA88ED3402D818638509981F6263E65507DF2840F304ECB6,材料1|50|正弦波|52|-15,19629B626FBEEFDDBA33AA6BE52445ADD24BDBA40A3C30DBDF4BED871434EC99,3,0
附件一（训练集）.xlsx|材料1|443,near-shape-v1:0.02:0772F18291C4989EAA88ED3402D818638509981F6263E65507DF2840F304ECB6,材料1|50|正弦波|52|-15,65C9FF9222FB9E8076B7F13EE2103F1E221A972844C83582925D9E45115BE446,3,0
附件一（训练集）.xlsx|材料1|444,near-shape-v1:0.02:22AFF715BA6FF0793192C92D28FD57DEED36CB412EBC0B9D630A4C6F51964056,材料1|50|正弦波|52|-14,F9233D4105A7C8DFF68F559D923826E469674F73FC9F7B52DFC29A6F2B397FF7,4,3
附件一（训练集）.xlsx|材料1|445,near-shape-v1:0.02:DE89D22746C688C95C6423AB184A0A2AD52723A1506ACA6CD44258DDB67CDCFD,材料1|50|正弦波|52|-13,992F64372C940DFB3908D954510A85B718EB567987F4309FCCA4DA0E6D696D89,2,0
附件一（训练集）.xlsx|材料1|446,near-shape-v1:0.02:4142FA35324ECA4A9FB6B4D2260D37B0C6C3CE4F41FB6A0BB6638F351DEA3CE9,材料1|50|正弦波|52|-12,16063CC9649B3363D9BF1EBDB45CFCE9AB5B0FE774C4394D2AF00872A030341D,0,4
附件一（训练集）.xlsx|材料1|447,near-shape-v1:0.02:ADE134C33E5AAE0FD39F01AFDF8AA53F4FF0E5ACA86DD01EE4983DF24C4EAD74,材料1|50|正弦波|52|-12,7F52BFF584D294A2B6E0C72382213D0F9FEC563BCFA424C18D5A11416DF10175,4,4
附件一（训练集）.xlsx|材料1|448,near-shape-v1:0.02:7A7E43FA9CB50F6274FB5BC2F527C3F2B4A58248099E60724DA48243352C2A3B,材料1|50|正弦波|52|-11,3862E296B330651836017702EF5F732C29B0B5383E611D65C6F687A9FF01B7ED,0,4
附件一（训练集）.xlsx|材料1|449,near-shape-v1:0.02:B1DE741247AE366F9665FB1C80703DEE418A4096FCA10D5327A7B611F7F2DD72,材料1|50|正弦波|52|-11,50D34CFAA2792017C1AC9DDE29B1403146FF7EF729672D75CD7C41B3DC7D7897,2,4
附件一（训练集）.xlsx|材料1|450,near-shape-v1:0.02:343DD1CF9057A69A1B41D2525288477F93C089BE4AA76BB166F0750EB304490B,材料1|50|正弦波|52|-10,9E212AF55E5C938FB57C949F59E878F687E51C86FAF755B36229BB8E40909E94,1,0
附件一（训练集）.xlsx|材料1|451,near-shape-v1:0.02:B5186152F16448DD8AAA1478FF6D3302F80DB12DACC8D694F6419ED4A9D1165F,材料1|50|正弦波|52|-9,D4A450E07A0D1E419E2A4337A345471E18ADE3661008A2EE23D1D882547C8F39,4,1
附件一（训练集）.xlsx|材料1|452,near-shape-v1:0.02:4D1B581BF834073B590CCDF73741B6FCE3591C01B05F0ADD964023E4401C4544,材料1|50|正弦波|52|-8,E74F5010CC1841666A93169B6DF21238C9D257B9D64D52746F412B1AE35B1F9B,0,2
附件一（训练集）.xlsx|材料1|453,near-shape-v1:0.02:B6C0544B8BF2DD31710F2CAC41B7D1D8C8DC5ACBDF7B750B3B9676FC77AB1595,材料1|50|正弦波|52|-19,F6A4FEC5EF26D87B7B4155F17E32BD1B25D30C52B574EAF722B35406C7CC9023,3,2
附件一（训练集）.xlsx|材料1|454,near-shape-v1:0.02:5C9D07BC7667D867AFC46D83B1FB2E4417FACEEFBD123CDF71E10775E1C5F4BB,材料1|50|正弦波|52|-19,BF080A17DFF43F4C9A99A8DB6A174B3611148C047BF39B5D18C8A4CE1F0D76C9,2,2
附件一（训练集）.xlsx|材料1|455,near-shape-v1:0.02:0772F18291C4989EAA88ED3402D818638509981F6263E65507DF2840F304ECB6,材料1|50|正弦波|52|-18,6E61D24087BFEEF07ECD591232D89215F5982905A39223260BA09FC19494550A,3,3
附件一（训练集）.xlsx|材料1|456,near-shape-v1:0.02:0772F18291C4989EAA88ED3402D818638509981F6263E65507DF2840F304ECB6,材料1|50|正弦波|52|-18,DF2CE5AC12C53BD90FBC90EE0A055484302D9124EC14ECBEC061B83835718D28,3,3
附件一（训练集）.xlsx|材料1|457,near-shape-v1:0.02:FFF342F2475B8DA2670FCC5E1FCE59E9238907C5942EB272E1E1181B4CA5944F,材料1|50|正弦波|52|-17,352E4AECB4A314E330F0D2901EAD11A2CF9EFBDB50AFC67A7EE53E25581B2718,2,0
附件一（训练集）.xlsx|材料1|458,near-shape-v1:0.02:FFF342F2475B8DA2670FCC5E1FCE59E9238907C5942EB272E1E1181B4CA5944F,材料1|50|正弦波|52|-17,A47C90706CD2975FC3A46913383A40163F2C6EDFE3051C52A3F80ACFC13FC83B,2,0
附件一（训练集）.xlsx|材料1|459,near-shape-v1:0.02:CC671B8300673499F519A1E524CDFC7E0865DB336BBC82E897BAB86B4A765C3C,材料1|50|正弦波|52|-16,FE495938CBE5E041B387C83F13ABAACED95088F2B1050DFDDBB852BF9B183134,4,3
附件一（训练集）.xlsx|材料1|460,near-shape-v1:0.02:0772F18291C4989EAA88ED3402D818638509981F6263E65507DF2840F304ECB6,材料1|50|正弦波|52|-14,BB04AA16DB355256A5A1FDA629449EB3A9DDEFD11E712113633B003C30A2F353,3,3
附件一（训练集）.xlsx|材料1|461,near-shape-v1:0.02:AF5ADE007572822BED223DBE1F9A1AF0CA69821BED61CDB959A54B04340125C5,材料1|50|正弦波|52|-14,AC2CB7F13AEEC8D4E9733447932C3BB100D5EA44754013E5632C81805C3BF99F,2,3
附件一（训练集）.xlsx|材料1|462,near-shape-v1:0.02:FFF342F2475B8DA2670FCC5E1FCE59E9238907C5942EB272E1E1181B4CA5944F,材料1|50|正弦波|52|-13,EF12AD14947578C68612B6133ACC8E294A3CD0F7B5AF20F3481533D8FFA1F74B,2,0
附件一（训练集）.xlsx|材料1|463,near-shape-v1:0.02:FCCD107ACBACE32E7A36279D623681DE9ACE964EC2895F6941D28671223B0908,材料1|50|正弦波|52|-13,07AC55F1F41E2B00FFBD6E0B44E701221619FC3895409B31F111BD9861E635AE,1,0
附件一（训练集）.xlsx|材料1|464,near-shape-v1:0.02:84479D838728A3B9807D7751A109327874A65A65B4BAEA1975682B32BDCF78A9,材料1|50|正弦波|52|-12,F69F90C0472C18736EC347B7920FAB365ABA4967C86B4980E1547D2EDD34E0B1,2,4
附件一（训练集）.xlsx|材料1|465,near-shape-v1:0.02:FFD4266E48FD07F9B9A4C3F1609E648FD33903C26D5C2D8165DD762C69B1A857,材料1|50|正弦波|52|-12,7DDBE1162CF40753C6749D304C1AC128511B2085753C5021FFE881F054CE2255,2,4
附件一（训练集）.xlsx|材料1|466,near-shape-v1:0.02:7A7E43FA9CB50F6274FB5BC2F527C3F2B4A58248099E60724DA48243352C2A3B,材料1|50|正弦波|52|-11,1AF84335CEFBCA515118B4252FCDF28241157BA718819E69AF053C6ABE6CB2DB,0,4
附件一（训练集）.xlsx|材料1|467,near-shape-v1:0.02:B49F24CFE59331B6F20450D35E6F4140C7632D36D8CF263FDD3E6F0848F79E81,材料1|50|正弦波|52|-10,BF07010FAF63424F429F52FC4F20F5A3B67AFE2FC1522A3CD5FA69EA214DF7B1,1,0
附件一（训练集）.xlsx|材料1|468,near-shape-v1:0.02:764A658E5A3E7587EAD310ED2E4875DDBB1476879CC4D5FB804CCC6A22A5E1E1,材料1|50|正弦波|52|-9,D90E3A4685803DD67BB9F8B523D78ABBF72C4F27A15FE0648E466CFBB8E16409,3,1
附件一（训练集）.xlsx|材料1|469,near-shape-v1:0.02:38259C637B6D5F4AF748DA34C5741FB5E3AE232D53EE52E73B6634629EC0D290,材料1|50|正弦波|52|-9,ADE98FDA9654E89B52415B84C9D603AC8B2DC419A1DA4C8D22B13E2AE97F7241,4,1
附件一（训练集）.xlsx|材料1|470,near-shape-v1:0.02:AD9041E46F5BFC7ADBC4378DA4A67130632E14FE35133257BAF0B540CF56FD4D,材料1|50|正弦波|52|-8,9F08737021A9A0B5C51DCEE2DC1ECAB61E3A9AA5C89B01DF76ED92032FFF70EF,0,2
附件一（训练集）.xlsx|材料1|471,near-shape-v1:0.02:D0D4633164DAECCA5A4320E9F5467F8DC22F6D34B9EB0B17FC10B93B028376AE,材料1|50|正弦波|52|-19,A0A1FDC69167C8E2BFCB5F561B262E75C4019CA6C4359C8E3635275667374B51,3,2
附件一（训练集）.xlsx|材料1|472,near-shape-v1:0.02:01CB4AD90FB2D86895091A9AB9C46C674F7AE681624B81C2845F9F847152051F,材料1|50|正弦波|52|-19,25AA40984F87A6DD647C9E6580A0549E13497EF4E93AE1A9424F59EDB6E1BD06,1,2
附件一（训练集）.xlsx|材料1|473,near-shape-v1:0.02:0772F18291C4989EAA88ED3402D818638509981F6263E65507DF2840F304ECB6,材料1|50|正弦波|52|-18,18C0F22C37F06147404CCDD6E96DE08A3C325CD19FCB407B9F375ED2F62DCF44,3,3
附件一（训练集）.xlsx|材料1|474,near-shape-v1:0.02:305616E8A3C37EE94F93CDD1444CF75A0E93FA3BEEEA1F997EB50E1CB2488549,材料1|50|正弦波|52|-18,5805636D094822A39ED900994FFD6BF06D737CB769C0BBA914845D436E5C44D1,0,3
附件一（训练集）.xlsx|材料1|475,near-shape-v1:0.02:28691BE51C67E252D7F24983FE7DC203386B7F38203C06118E3111E9A5DA0348,材料1|50|正弦波|52|-17,E7E248338DDADA54CBC9C22825376314BD70BFC26153ADA7DCDAA097320DD436,0,0
附件一（训练集）.xlsx|材料1|476,near-shape-v1:0.02:593A496289F4162347384FBD3DB9F6A72897781F3ECF25E762A0BB54D93AF268,材料1|50|正弦波|52|-16,11A81B28E778D18B9304DB70CEA5C46FBDD4F6D85655F613E4991495972827AC,1,3
附件一（训练集）.xlsx|材料1|477,near-shape-v1:0.02:5B9E523BC35A53DA31FDEF89342A2E0C9D218AC156DC539FEA769AA4CA7A9893,材料1|50|正弦波|52|-16,7C5C2E9FC2716E4E827EBF725F54DD426353C21356539052253881A9DC7A6867,3,3
附件一（训练集）.xlsx|材料1|478,near-shape-v1:0.02:0772F18291C4989EAA88ED3402D818638509981F6263E65507DF2840F304ECB6,材料1|50|正弦波|52|-15,3EBA2E629B85C05414E179BA1D526E20E1EE591DACF034B9AF6C39299FE839DA,3,0
附件一（训练集）.xlsx|材料1|479,near-shape-v1:0.02:AF5ADE007572822BED223DBE1F9A1AF0CA69821BED61CDB959A54B04340125C5,材料1|50|正弦波|52|-15,46B562BB83FE5C902344733E75582B39EDCC7ECD189EB190A766A3FABDC5C9E0,2,0
附件一（训练集）.xlsx|材料1|480,near-shape-v1:0.02:06E785D0BC8911429983AEF05B5A5246CC0EA7518C15BD7BA4B3DEA9AEF49F1C,材料1|50|正弦波|52|-14,A9554EA5D7CC38472C37776D74A08C2A2C2ABBD2B46544BF76C0FD273D6BC7E4,1,3
附件一（训练集）.xlsx|材料1|481,near-shape-v1:0.02:1169EA07786B327B877E4F28E86F502E35A338478FE2DF5713193EAEDB85B7DB,材料1|50|正弦波|52|-14,151557312789D33499F6CC353F00D5418050C95E61FEDBF25F2239DFDDA5E226,1,3
附件一（训练集）.xlsx|材料1|482,near-shape-v1:0.02:B1DE741247AE366F9665FB1C80703DEE418A4096FCA10D5327A7B611F7F2DD72,材料1|50|正弦波|52|-11,6B93D19A691B5CDF2FB425B874AA066A80EF3A867B9D4C9C10C69FF4020C6DBA,2,4
附件一（训练集）.xlsx|材料1|483,near-shape-v1:0.02:7A7E43FA9CB50F6274FB5BC2F527C3F2B4A58248099E60724DA48243352C2A3B,材料1|50|正弦波|52|-10,DBE2D3E416F80D864E9768717C3069BE700A82A1027B65F60D68777A5B7A3128,0,0
附件一（训练集）.xlsx|材料1|484,near-shape-v1:0.02:CB93F043A54F3850F1C7DD2D4715281DE4A271EBC5E01B6624D78406850AC68D,材料1|50|正弦波|52|-9,06837B616B9288BCA68F8F05A7321E53A5E279C9C233FB95BA571EAE49086FF0,1,1
附件一（训练集）.xlsx|材料1|485,near-shape-v1:0.02:38259C637B6D5F4AF748DA34C5741FB5E3AE232D53EE52E73B6634629EC0D290,材料1|50|正弦波|52|-9,5C598BA307961E603564B6EA1240C452EF28EF704FF54FC2262748BE51F8D582,4,1
附件一（训练集）.xlsx|材料1|486,near-shape-v1:0.02:01CB4AD90FB2D86895091A9AB9C46C674F7AE681624B81C2845F9F847152051F,材料1|50|正弦波|53|-19,F8002BC11D1D1CA087EB1AE51ECE95D36965301FEE2CA85F1DDB323E24845C9D,1,1
附件一（训练集）.xlsx|材料1|487,near-shape-v1:0.02:0772F18291C4989EAA88ED3402D818638509981F6263E65507DF2840F304ECB6,材料1|50|正弦波|53|-19,D1DFA3DA100C1C745A3B3966B083E206710BF485B8647788E96819E2D66A5476,3,1
附件一（训练集）.xlsx|材料1|488,near-shape-v1:0.02:305616E8A3C37EE94F93CDD1444CF75A0E93FA3BEEEA1F997EB50E1CB2488549,材料1|50|正弦波|53|-19,0CEE2FF2951507729C7D3BC3B5D7150131AFE7ADBD37769F4DE880FD5C854FB1,0,1
附件一（训练集）.xlsx|材料1|489,near-shape-v1:0.02:593A496289F4162347384FBD3DB9F6A72897781F3ECF25E762A0BB54D93AF268,材料1|50|正弦波|53|-17,4A9A8B998433DA2B33311B70C68A01B1AD05B57DB0FFDADF877DC280F427A6BD,1,1
附件一（训练集）.xlsx|材料1|490,near-shape-v1:0.02:0772F18291C4989EAA88ED3402D818638509981F6263E65507DF2840F304ECB6,材料1|50|正弦波|53|-16,3B475922372CDD9B35C4A21BCC8C898D19B6F0D67637F1B85EE2C56F51BE272C,3,0
附件一（训练集）.xlsx|材料1|491,near-shape-v1:0.02:B8EDA4AEB20FFE22326121B75EE8DC2A04A925B2F9B9A205B4CEC5E09113D1B9,材料1|50|正弦波|53|-15,C7F8641E2FF41FFFC7AECB5B04E39A3BFB653FDC7809AAB8D89568912A9F22DF,0,0
附件一（训练集）.xlsx|材料1|492,near-shape-v1:0.02:996AD645FCB83C71A309B1ECB8CE49B439ABE23826125FF526451F78DE70947B,材料1|50|正弦波|53|-15,4B726D91D895403A754DAABAB95B08A29A8E60A8D52784654E4AC6BAA9F610AC,2,0
附件一（训练集）.xlsx|材料1|493,near-shape-v1:0.02:DFDB1959BA35B91E145E9C74ACE614F3E0833549F5AD0D6C8831B0BB9FD8E2D4,材料1|50|正弦波|53|-14,2623FE728E1544745DBB8788CAC73FBE2F6F30D5F530B0FE6DBAA10A5D21CA01,4,1
附件一（训练集）.xlsx|材料1|494,near-shape-v1:0.02:84479D838728A3B9807D7751A109327874A65A65B4BAEA1975682B32BDCF78A9,材料1|50|正弦波|53|-13,7DC8BE46C265598419D429CF6CD5ABF6DB0CB9B5D2C38B67BFBCCE070AF71F68,2,2
附件一（训练集）.xlsx|材料1|495,near-shape-v1:0.02:F19107B8D5FB3E10EF6286B9BE09A939C97AC21ECCA9D5C8BCB1FBC31C14401D,材料1|50|正弦波|53|-12,A3D61055B626682B221101D570DC29E5000C1302C3294E13FA475FD39B33FDF2,4,4
附件一（训练集）.xlsx|材料1|496,near-shape-v1:0.02:7A7E43FA9CB50F6274FB5BC2F527C3F2B4A58248099E60724DA48243352C2A3B,材料1|50|正弦波|53|-11,CA217049C94A51099FAC33CFE7B05717206BACC62F33B36659C72260AA4FB3A5,0,4
